ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
EMILIN3,ITGA2,Human,Fibroblasts,Ductal_,0.10709838107098381,86.0,0.0,1.0,1.0,1.0,L,13.334997757473873,12.436704486404778,12.948168835991975,12.272239596581251,1.036734026444702e-113
FBLN5,ITGA2,Human,Fibroblasts,Ductal_,0.2503113325031133,201.0,0.0,1.0,1.0,1.0,L,12.224288066418822,11.888747314320396,11.65653067881055,11.530268362165959,1.4306238597797403e-17
FBLN7,ITGA2,Human,Fibroblasts,Ductal_,0.099626400996264,80.0,0.0,1.0,1.0,1.0,L,12.2996669100025,11.35630965104758,11.667565776193719,10.917611710233944,4.30881408554592e-150
FMOD,ITGA2,Human,Fibroblasts,Ductal_,0.42839352428393523,344.0,0.0,1.0,1.0,1.0,L,12.365974954605559,11.988468307445597,11.897942471085221,11.68680596699574,3.246145843553889e-26
IGFBP7,ITGA2,Human,Fibroblasts,Ductal_,0.42839352428393523,344.0,0.0,1.0,1.0,1.0,L,12.519264200424177,11.988468307445597,12.04301897448942,11.68680596699574,1.7012196595661618e-54
IL32,ITGA2,Human,Fibroblasts,Ductal_,0.2503113325031133,201.0,0.0,1.0,1.0,1.0,L,11.861315332518485,11.888747314320396,11.334044351047826,11.530268362165959,0.9979185553486789
ISLR,ITGA2,Human,Fibroblasts,Ductal_,0.32129514321295144,258.0,0.0,1.0,1.0,1.0,L,12.249374303278293,11.865345284224246,11.691426365147873,11.492812901293583,3.0950269459145085e-25
LTBP2,ITGA2,Human,Fibroblasts,Ductal_,0.2590286425902864,207.99999999999997,0.0,1.0,1.0,1.0,L,12.726051331382392,12.203463626254374,12.28028763548409,12.003963060659531,2.4933471196115517e-48
LTBP4,ITGA2,Human,Fibroblasts,Ductal_,0.18804483188044832,151.0,0.0,1.0,1.0,1.0,L,12.291863994572445,12.393701017273338,11.765975320808895,12.205187286559049,0.9999999999999072
PI16,ITGA2,Human,Fibroblasts,Ductal_,0.18804483188044832,151.0,0.0,1.0,1.0,1.0,L,12.97674816734926,12.393701017273338,12.504014321601343,12.205187286559049,4.901669871530815e-55
PKDCC,ITGA2,Human,Fibroblasts,Ductal_,0.08094645080946451,65.0,0.0,1.0,1.0,1.0,L,12.079086994163236,12.332189673076401,11.757156928126975,12.11962735898159,0.9999999999999997
PODN,ITGA2,Human,Fibroblasts,Ductal_,0.099626400996264,80.0,0.0,1.0,1.0,1.0,L,12.157035646388394,11.35630965104758,11.444063926772213,10.917611710233944,6.895936582583207e-96
PRELP,ITGA2,Human,Fibroblasts,Ductal_,0.2876712328767123,231.0,0.0,1.0,1.0,1.0,L,12.742284786522104,12.026046100498396,12.172561017026123,11.762528109687324,9.01637914611582e-91
PRR4,ITGA2,Human,Fibroblasts,Ductal_,0.06973848069738481,56.0,0.0,1.0,1.0,1.0,L,11.977101418704029,12.089431073058254,11.470245667133684,11.809149129204238,0.9999974069885933
STC1,ITGA2,Human,Fibroblasts,Ductal_,0.06973848069738481,56.0,0.0,1.0,1.0,1.0,L,12.077280782949238,12.089431073058254,11.69078930947581,11.809149129204238,0.8369452341777537
STC2,ITGA2,Human,Fibroblasts,Ductal_,0.06973848069738481,56.0,0.0,1.0,1.0,1.0,L,12.363217196491847,12.089431073058254,11.881543827286766,11.809149129204238,4.922058117784235e-09
FMOD,ITGA3,Human,Fibroblasts,Ductal_,0.46326276463262767,372.0,0.0,1.0,0.9999999840194855,0.9999999920097428,L,12.374111485146727,12.033618596306583,11.959990755809574,11.79491248688948,2.459142547844699e-22
ISLR,ITGA3,Human,Fibroblasts,Ductal_,0.3723536737235367,299.0,0.0,1.0,0.9999999840194855,0.9999999920097428,L,12.282452702458677,11.902673979531556,11.814793806223786,11.604447564553189,4.468765178523657e-28
PODN,ITGA3,Human,Fibroblasts,Ductal_,0.10709838107098381,86.0,0.0,1.0,0.9999999840194855,0.9999999920097428,L,12.187307912815445,11.485500737164482,11.542258589082124,11.081399657607875,3.3195640711819963e-72
PRELP,ITGA3,Human,Fibroblasts,Ductal_,0.2714819427148194,217.99999999999997,0.0,1.0,0.9999999840194855,0.9999999920097428,L,12.749064363670605,12.148470999170002,12.270133812045705,11.881748082261092,3.3289015688415195e-70
FMOD,ITGB4,Human,Fibroblasts,Ductal_,0.35367372353673726,284.0,0.0,1.0,0.9998041613985114,0.9999020759046915,L,12.367255761414759,11.98748962958884,11.830841360737885,11.615286276092938,2.242972426949051e-25
ISLR,ITGB4,Human,Fibroblasts,Ductal_,0.2876712328767123,231.0,0.0,1.0,0.9998041613985114,0.9999020759046915,L,12.215495294220075,11.808161308127428,11.58178184458232,11.391447679309687,1.5418236727630594e-26
PODN,ITGB4,Human,Fibroblasts,Ductal_,0.09090909090909091,73.0,0.0,1.0,0.9998041613985114,0.9999020759046915,L,12.23544377757759,11.4138105490108,11.466052918389483,11.010501572670883,1.825397609854914e-83
PRELP,ITGB4,Human,Fibroblasts,Ductal_,0.2129514321295143,171.0,0.0,1.0,0.9998041613985114,0.9999020759046915,L,12.822475628822362,12.096251024872071,12.193099722768718,11.794922246520137,2.1810584430304377e-90
ANGPTL6,EPHA2,Human,Fibroblasts,Ductal_,0.12453300124533001,100.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,11.75716627540686,11.913317750845607,11.163305533418583,11.582907748231502,0.9999999999977189
C1QTNF6,EPHA2,Human,Fibroblasts,Ductal_,0.11706102117061021,94.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.517248737522312,11.541072305958785,12.027497970812032,11.149070776842521,1.2079671186917139e-194
DEAF1,EPHA2,Human,Fibroblasts,Ductal_,0.09090909090909091,73.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.16326170762808,12.503965445792959,11.747172354245876,12.21644038541052,1.0
EMC10,EPHA2,Human,Fibroblasts,Ductal_,0.22789539227895392,183.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,11.967041020718373,12.32769670936017,11.508189473280343,12.08298405469673,1.0
IGFBP7,EPHA2,Human,Fibroblasts,Ductal_,0.5404732254047323,434.00000000000006,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.535280431915755,12.126477049894403,12.070903772967917,11.815211710485062,5.207494074155109e-32
ISLR,EPHA2,Human,Fibroblasts,Ductal_,0.43711083437110837,351.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.28431330995003,11.942257896395558,11.741188375734268,11.601498356368602,1.993212786580134e-19
METRN,EPHA2,Human,Fibroblasts,Ductal_,0.12453300124533001,100.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,11.862065205426118,11.913317750845607,11.468841378565092,11.582907748231502,0.9728651294703768
METRNL,EPHA2,Human,Fibroblasts,Ductal_,0.19551681195516812,157.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.385979850339874,12.200717474429789,11.924705192647759,11.928167109865841,3.0218036305688435e-06
NDFIP1,EPHA2,Human,Fibroblasts,Ductal_,0.21544209215442092,173.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.02567559441588,12.178661736403061,11.58169642846706,11.852880618912888,0.9999999983398546
PCOLCE,EPHA2,Human,Fibroblasts,Ductal_,0.42341220423412207,340.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.262297042124588,12.302909274789524,11.847239006569803,12.029461915101272,0.9980827324472055
PLAC9,EPHA2,Human,Fibroblasts,Ductal_,0.10460772104607721,84.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.390367717274607,11.925399341620249,11.99139418171534,11.680632295582239,8.091968072419976e-34
PTEN,EPHA2,Human,Fibroblasts,Ductal_,0.44956413449564137,361.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.022443196828444,12.02371459884411,11.544428892230911,11.695555704830703,0.9101469201426146
SDCBP,EPHA2,Human,Fibroblasts,Ductal_,0.24159402241594022,194.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.066970652627553,11.707998317386567,11.565620655905471,11.31921049083273,1.4612944520756905e-31
VSTM4,EPHA2,Human,Fibroblasts,Ductal_,0.24159402241594022,194.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,12.02237406558957,11.707998317386567,11.37902056530709,11.31921049083273,2.292116928510749e-15
VWA1,EPHA2,Human,Fibroblasts,Ductal_,0.12453300124533001,100.0,0.0,1.0,0.9998000839183842,0.9999000369628877,L,11.88409310311329,11.913317750845607,11.466713732736114,11.582907748231502,0.8867937285095303
ODAM,ADRA2A,Human,Ductal_,Ductal_,0.015484922575387123,38.0,0.0,1.0,0.9999999335522463,0.9999999667761226,L,9.808650631748526,8.459529961544895,9.350765187994908,8.041274622700387,2.0845679113962023e-184
ADGRB1,FGFR2,Human,Ductal_,Ductal_,0.0008149959250203749,2.0,0.003,0.997,0.9999999916183601,0.9984988691248002,L,12.544421436583487,10.12381748011948,11.743066679424501,9.947364167482608,6.46117213264401e-15
AGGF1,FGFR2,Human,Ductal_,Ductal_,0.02241238793806031,55.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.140023450915391,9.58552047196268,12.02921489745304,9.280702813529112,0.0
C1QL3,FGFR2,Human,Ductal_,Ductal_,0.00040749796251018743,1.0,0.033,0.967,0.9999999916183601,0.9833615773940703,L,13.596484758380509,16.119519711403306,13.985089873832326,16.340667048282153,0.9999999999450433
C4orf48,FGFR2,Human,Ductal_,Ductal_,0.007334963325183374,18.0,0.001,0.999,0.9999999916183601,0.9994998707487368,L,11.845021323625168,9.277802236864968,11.454155084423316,9.07265456327621,0.0
C6orf120,FGFR2,Human,Ductal_,Ductal_,0.0032599837000814994,8.0,0.007,0.993,0.9999999916183601,0.9964938492921226,L,12.636902722118407,9.152338137210943,12.465958554099824,8.702498570641165,0.0
CREG2,FGFR2,Human,Ductal_,Ductal_,0.002037489812550937,5.0,0.007,0.993,0.9999999916183601,0.9964938492921226,L,11.98873153995555,9.04360615111523,11.445360648250272,8.538173303380482,2.4838456746071453e-273
CRYAB,FGFR2,Human,Ductal_,Ductal_,0.004889975550122249,12.0,0.025,0.975,0.9999999916183601,0.9874208787684718,L,11.854540481013597,9.03001225456606,11.696169317351014,9.167754488042345,0.0
DEAF1,FGFR2,Human,Ductal_,Ductal_,0.010187449062754686,25.0,0.002,0.998,0.9999999916183601,0.998999495312747,L,11.96206727121117,9.413697588777103,11.707013128911626,8.951942402019771,0.0
EMC10,FGFR2,Human,Ductal_,Ductal_,0.06560717196414018,161.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.001197940614295,9.403833351724295,11.776104136105758,9.039624370625193,0.0
ENOX2,FGFR2,Human,Ductal_,Ductal_,0.007334963325183374,18.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.0867339786175,9.932258894326186,11.919917932450202,9.806970176442348,9.231190705578182e-280
ERO1A,FGFR2,Human,Ductal_,Ductal_,0.030969845150774247,76.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.328816427156529,9.674026616647179,12.072797609780432,9.299216315817423,0.0
HDGF,FGFR2,Human,Ductal_,Ductal_,0.11083944580277098,272.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.050026932304311,9.516176834453848,11.818625517558708,9.161735877843109,0.0
IGFALS,FGFR2,Human,Ductal_,Ductal_,0.013447432762836185,33.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.089376203659672,9.15025935477047,10.960792020637335,8.977277877113242,1.542485263846974e-259
LAD1,FGFR2,Human,Ductal_,Ductal_,0.07579462102689487,186.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.149707072438593,9.611710621306171,11.94843278900396,9.310891957227629,0.0
LYPD6,FGFR2,Human,Ductal_,Ductal_,0.015077424612876936,37.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.763263047690481,9.783932471934323,11.620546297096922,9.507696927865446,0.0
METRN,FGFR2,Human,Ductal_,Ductal_,0.019559902200488997,48.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.918708188402993,9.443384503066904,11.771775838186864,8.997520623251516,0.0
METRNL,FGFR2,Human,Ductal_,Ductal_,0.023634881825590873,58.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.518365961009852,9.428812824943869,12.318660676702283,9.119852330242397,0.0
NBL1,FGFR2,Human,Ductal_,Ductal_,0.10472697636511817,257.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.02936735278968,9.62845631473131,11.756973877568374,9.300652198043919,0.0
NDFIP1,FGFR2,Human,Ductal_,Ductal_,0.0973920130399348,239.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.063116827637527,9.488095264271893,11.85057776902004,9.218241346601848,0.0
NINJ1,FGFR2,Human,Ductal_,Ductal_,0.016299918500407497,40.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.205986810521162,9.299131588582275,12.023037271230347,8.759164627362003,0.0
PDZD11,FGFR2,Human,Ductal_,Ductal_,0.013854930725346373,34.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.082855701935129,9.596486685125994,12.000903282886618,9.66941789804823,0.0
PDZD2,FGFR2,Human,Ductal_,Ductal_,0.007334963325183374,18.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.218018055403938,8.733899260163623,12.13412812293005,8.76322108867785,0.0
PLXDC1,FGFR2,Human,Ductal_,Ductal_,0.0032599837000814994,8.0,0.038,0.962,0.9999999916183601,0.9808159827087151,L,12.69961982721499,9.343588478330163,12.500228273808071,9.10224863883782,0.0
PTEN,FGFR2,Human,Ductal_,Ductal_,0.061124694376528114,150.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.089016429460468,9.488491304763057,11.845951536582893,9.23013586892221,0.0
SAMD1,FGFR2,Human,Ductal_,Ductal_,0.019559902200488997,48.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.061377720800868,9.373103003035146,11.744531183787513,9.073532078542103,0.0
SDCBP,FGFR2,Human,Ductal_,Ductal_,0.1136919315403423,279.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.097511083216707,9.573874934957038,11.857231944170497,9.242055192592606,0.0
SOGA1,FGFR2,Human,Ductal_,Ductal_,0.004074979625101874,10.0,0.029,0.971,0.9999999916183601,0.985393318356395,L,12.445488467700216,9.425085873145157,12.341128072047654,9.291019044020475,0.0
SPATA6,FGFR2,Human,Ductal_,Ductal_,0.006519967400162999,16.0,0.002,0.998,0.9999999916183601,0.998999495312747,L,12.147909775030431,9.032111859701299,11.868805344712538,8.499010089114273,0.0
SPOCK2,FGFR2,Human,Ductal_,Ductal_,0.011002444987775062,27.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.153425513622938,9.4159724782332,11.941234569764964,9.078585084706184,0.0
SVBP,FGFR2,Human,Ductal_,Ductal_,0.015484922575387123,38.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.233296486147195,9.398921165806984,11.948365790116117,9.042006985248356,0.0
TMEM25,FGFR2,Human,Ductal_,Ductal_,0.003667481662591687,9.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.588247865185023,9.047738375580009,11.271957490860716,8.692771307986153,0.0
TULP3,FGFR2,Human,Ductal_,Ductal_,0.03667481662591687,90.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.71795940242044,9.723904732028181,11.580093094319562,9.726410278090347,0.0
VASN,FGFR2,Human,Ductal_,Ductal_,0.004482477587612062,11.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.587856582277666,9.767571164716056,12.393880032137645,9.26575332857307,0.0
YBX1,FGFR2,Human,Ductal_,Ductal_,0.06438467807660962,158.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,12.221157587757933,9.836891577453795,12.017827073385982,9.584231645878198,0.0
ZBED3,FGFR2,Human,Ductal_,Ductal_,0.013854930725346373,34.0,0.0,1.0,0.9999999916183601,0.99999999580918,L,11.806290642460588,9.597831991737012,11.599192306001884,9.552537316019283,0.0
IGFALS,ITGA6,Human,Ductal_,Ductal_,0.016299918500407497,40.0,0.0,1.0,0.9997663318563952,0.9998831591022999,L,12.088090033130788,9.344982535085395,11.878816959802341,9.129374175133798,0.0
VASN,ITGA6,Human,Ductal_,Ductal_,0.0069274653626731865,17.0,0.028,0.972,0.9997663318563952,0.9857854099977419,L,12.418471487957264,9.819074417781167,11.931700017183717,9.278737349661258,0.0
ACRBP,ITGA2,Human,Ductal_,Ductal_,0.005297473512632437,13.0,0.0,1.0,1.0,1.0,L,11.753817636506872,8.50245023524397,11.383632025884268,8.06717374579508,0.0
ADAMTS13,ITGA2,Human,Ductal_,Ductal_,0.002037489812550937,5.0,0.0,1.0,1.0,1.0,L,12.72240451220748,10.089621783022416,12.404333831147758,9.938169133040473,4.076014023880443e-151
BRINP2,ITGA2,Human,Ductal_,Ductal_,0.0008149959250203749,2.0,0.008,0.992,1.0,0.9959919678390986,L,8.907624651808634,8.026534711044361,9.201738110256121,7.830479468832381,1.4722955208649335e-11
C1QTNF3,ITGA2,Human,Ductal_,Ductal_,0.02526487367563162,61.99999999999999,0.0,1.0,1.0,1.0,L,12.4838822794971,9.492362943163329,12.064393010044448,9.180552718491375,0.0
C4BPB,ITGA2,Human,Ductal_,Ductal_,0.010594947025264874,26.0,0.0,1.0,1.0,1.0,L,12.950124062573117,10.8183627036646,12.641169229586174,10.94679035763994,0.0
CHRDL2,ITGA2,Human,Ductal_,Ductal_,0.004889975550122249,12.0,0.0,1.0,1.0,1.0,L,10.960306929696614,9.339001227685197,10.464362419691312,9.100732989469277,1.5789100002158628e-199
CLU,ITGA2,Human,Ductal_,Ductal_,0.38671556642216787,949.0,0.0,1.0,1.0,1.0,L,11.942428151148517,9.655040903343401,11.566977608390813,9.32462805332959,0.0
DMKN,ITGA2,Human,Ductal_,Ductal_,0.06275468622656886,154.0,0.0,1.0,1.0,1.0,L,11.753302098524284,9.540951165949762,11.272362622780179,9.161033179184903,0.0
ECM1,ITGA2,Human,Ductal_,Ductal_,0.05134474327628362,126.0,0.0,1.0,1.0,1.0,L,12.152371295780435,9.853820148923148,11.654099545958868,9.443335768846275,0.0
EMILIN2,ITGA2,Human,Ductal_,Ductal_,0.021597392013039934,53.0,0.0,1.0,1.0,1.0,L,12.403328574688446,9.71490082366257,11.949717450422638,9.289174243639794,0.0
ENAM,ITGA2,Human,Ductal_,Ductal_,0.0069274653626731865,17.0,0.0,1.0,1.0,1.0,L,13.161735650016064,9.966928311996128,12.737822861479094,9.35325570659485,0.0
FCER2,ITGA2,Human,Ductal_,Ductal_,0.0028524857375713123,7.0,0.014,0.986,1.0,0.9929753269845127,L,13.243562189452168,11.009954537446122,12.918504361558028,11.246806305790441,3.5117499545474153e-156
FCGBP,ITGA2,Human,Ductal_,Ductal_,0.25590872045639773,628.0,0.0,1.0,1.0,1.0,L,11.95785722276558,9.616797453836256,11.548800514409885,9.228268142742566,0.0
IGFALS,ITGA2,Human,Ductal_,Ductal_,0.021597392013039934,53.0,0.0,1.0,1.0,1.0,L,11.861925733064323,9.351217363343077,11.596906696439847,9.116245717084928,0.0
KAZALD1,ITGA2,Human,Ductal_,Ductal_,0.004074979625101874,10.0,0.0,1.0,1.0,1.0,L,11.877198925131946,10.12152097004289,11.306522818388167,9.722406497807421,9.421530989783066e-178
KCP,ITGA2,Human,Ductal_,Ductal_,0.024857375713121434,61.0,0.0,1.0,1.0,1.0,L,12.120580355384732,9.905208146993264,11.71208342305524,9.55751310598671,0.0
KLK10,ITGA2,Human,Ductal_,Ductal_,0.13488182559087206,331.0,0.0,1.0,1.0,1.0,L,11.814132754916827,9.748964719083387,11.316674614989115,9.374332423608177,0.0
LRG1,ITGA2,Human,Ductal_,Ductal_,0.17685411572942136,434.0,0.0,1.0,1.0,1.0,L,11.967410052900444,9.745155094999152,11.58993531118373,9.41292844682242,0.0
LTBP4,ITGA2,Human,Ductal_,Ductal_,0.03382233088834556,83.00000000000001,0.0,1.0,1.0,1.0,L,12.291863994572445,9.169157504008558,11.765975320808895,8.815332935211146,0.0
MEGF6,ITGA2,Human,Ductal_,Ductal_,0.014669926650366748,36.0,0.0,1.0,1.0,1.0,L,12.098892704971428,10.195059686200146,11.751212090954308,10.014075452091223,0.0
MSLN,ITGA2,Human,Ductal_,Ductal_,0.11858190709046455,291.0,0.0,1.0,1.0,1.0,L,11.606423177282084,9.584108632957507,11.088173671595772,9.156804334172502,0.0
PAPLN,ITGA2,Human,Ductal_,Ductal_,0.010187449062754686,25.0,0.0,1.0,1.0,1.0,L,11.72221389110093,9.222037379128146,11.759914862167777,8.787882755096243,0.0
PIBF1,ITGA2,Human,Ductal_,Ductal_,0.015077424612876936,37.0,0.037,0.963,1.0,0.9813256340277675,L,12.240450116116815,10.312487817409675,11.817316517547749,10.031708536128438,0.0
PKDCC,ITGA2,Human,Ductal_,Ductal_,0.06886715566422168,169.0,0.0,1.0,1.0,1.0,L,12.079086994163236,9.716739491346912,11.757156928126975,9.392627233650249,0.0
REG3A,ITGA2,Human,Ductal_,Ductal_,0.10961695191524043,269.0,0.0,1.0,1.0,1.0,L,11.69889791251393,9.548400777857637,11.379961245732341,9.228883121016269,0.0
TFPI2,ITGA2,Human,Ductal_,Ductal_,0.010187449062754686,25.0,0.0,1.0,1.0,1.0,L,10.979002781921693,9.817901993595166,10.841001716192139,9.651425039618823,1.506574841038317e-157
VWA1,ITGA2,Human,Ductal_,Ductal_,0.22942135289323554,563.0,0.0,1.0,1.0,1.0,L,11.89623923536121,9.71841573258509,11.43169079464783,9.385621372480388,0.0
WFDC2,ITGA2,Human,Ductal_,Ductal_,0.2815810920945395,691.0,0.0,1.0,1.0,1.0,L,11.935143082803004,9.819173076982116,11.446304680354094,9.525064646729058,0.0
WFIKKN1,ITGA2,Human,Ductal_,Ductal_,0.0012224938875305623,3.0,0.0,1.0,1.0,1.0,L,10.457787622749478,7.3286604342209705,10.46672774798821,7.292093041724172,9.77574697687526e-123
IGFALS,NOTCH2,Human,Ductal_,Ductal_,0.015077424612876936,37.0,0.0,1.0,0.9999999999985281,0.999999999999264,L,11.630406139004428,9.422997815524882,11.42101498191371,9.131545991053212,0.0
