ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
PLAT,ITGB2,Human,Cancer_clone_B,mDCs_B,0.22448979591836735,11.0,0.0,1.0,0.9945145509103892,0.9972535038346013,LRDB,12.142717723895098,12.177307699846208,11.733808462650895,12.005309396028604,0.6243745151082971
PROC,ITGB2,Human,Cancer_clone_B,mDCs_B,0.04081632653061224,1.9999999999999998,0.0,1.0,0.9945145509103892,0.9972535038346013,LRDB,12.26350146289821,11.659757509312334,11.848584922229419,10.49405712522442,0.233246797167324
ICAM1,ITGB2,Human,Cancer_clone_B,mDCs_B,0.22448979591836735,11.0,0.0,1.0,0.9945145509103892,0.9972535038346013,LRDB,12.635867844188251,13.16549032105077,12.245582589325302,12.757985707689592,0.9680161866488606
VCAM1,ITGB2,Human,Cancer_clone_B,mDCs_B,0.04081632653061224,1.9999999999999998,0.001,0.999,0.9945145509103892,0.9967547523636288,LRDB,12.1359206507504,11.922586674148889,11.849913440833653,12.34801597077633,0.46783064973365707
FGG,ITGB2,Human,Cancer_clone_B,mDCs_B,0.04081632653061224,1.9999999999999998,0.04,0.96,0.9945145509103892,0.9771048914389763,LRDB,11.52284654829453,12.718973633565504,11.284458380229653,13.001138600280212,0.9817910351492731
PLAU,ITGB2,Human,Cancer_clone_B,mDCs_B,0.5918367346938775,29.0,0.0,1.0,0.9945145509103892,0.9972535038346013,LRDB,12.797735809413725,12.183499867518297,12.430270355560097,12.09079990872957,0.0008950509133773244
SPON2,ITGB2,Human,Cancer_clone_B,mDCs_B,0.08163265306122448,3.9999999999999996,0.001,0.999,0.9945145509103892,0.9967547523636288,LRDB,12.583099885161996,12.211337397446338,12.17578686168136,12.817958146475416,0.3854667052993816
SERPINE1,ITGAV,Human,Cancer_clone_B,mDCs_B,0.10204081632653061,5.0,0.005,0.995,0.6584884894025207,0.8094418119639657,LRDB,12.255215769291997,12.961570521525264,11.721164945134099,12.80474527239732,0.9705370130571946
L1CAM,ITGAV,Human,Cancer_clone_B,mDCs_B,0.061224489795918366,3.0,0.0,1.0,0.6584884894025207,0.8114730367686414,LRDB,12.108891394449408,10.897238125952535,11.564091795311983,9.958255165047166,0.03865457587802862
PLAU,ITGAV,Human,Cancer_clone_B,mDCs_B,0.20408163265306123,10.0,0.0,1.0,0.6584884894025207,0.8114730367686414,LRDB,12.286359171665287,12.589504834433777,11.82881914670229,12.198058091067209,0.8480807067837455
ADAM9,ITGAV,Human,Cancer_clone_B,mDCs_B,0.20408163265306123,10.0,0.001,0.999,0.6584884894025207,0.8110671987653786,LRDB,12.180773254691088,12.178848524457939,11.724688664242953,12.19394135857861,0.5668496699417671
EFNB2,EPHB4,Human,Cancer_clone_B,mDCs_B,0.14285714285714285,7.0,0.0,1.0,0.865000364157584,0.930053957659223,LRDB,12.159789504547115,13.033455317940417,11.820228752955646,12.714888085201737,0.9721676358107636
LAMA5,SDC1,Human,Cancer_clone_B,mDCs_B,0.10204081632653061,5.0,0.04,0.96,0.7913137082679482,0.8715854289381106,LRDB,11.90712107850134,12.74115043209558,11.394746621090178,12.414032970237313,0.9677330945279652
THBS1,SDC1,Human,Cancer_clone_B,mDCs_B,0.16326530612244897,7.999999999999999,0.0,1.0,0.7913137082679482,0.889558153392991,LRDB,12.164572357697521,10.033731857086478,11.746786368774242,10.01544037505249,4.443660255126714e-08
IL1RN,IL1R1,Human,Cancer_clone_B,mDCs_B,0.16326530612244897,7.999999999999999,0.0,1.0,0.9999112465426786,0.9999556222866486,LRDB,12.169382778636388,12.037634836077004,11.71715073884927,12.080574647220027,0.5746014339270898
THBS1,ITGB1,Human,Cancer_clone_B,mDCs_B,0.14285714285714285,7.0,0.006,0.994,0.689599075936309,0.8279260120812071,LRDB,12.383707394851294,11.597857810773881,11.993385181197077,10.931226593001718,0.015071082995130755
LGALS3BP,ITGB1,Human,Cancer_clone_B,mDCs_B,0.20408163265306123,10.0,0.016,0.984,0.689599075936309,0.8237508669017156,LRDB,12.017099442655411,11.950390593928825,11.51109646423335,11.76430293139104,0.500432586038817
LAMC2,ITGB1,Human,Cancer_clone_B,mDCs_B,0.22448979591836735,11.0,0.0,1.0,0.689599075936309,0.830421023298609,LRDB,12.09129781246657,11.90840554567826,11.555581275569454,11.612455385181098,0.36605993360125616
COL6A2,ITGB1,Human,Cancer_clone_B,mDCs_B,0.1836734693877551,9.0,0.0,1.0,0.689599075936309,0.830421023298609,LRDB,12.409242315142922,11.45853861953134,11.966671046051406,10.977429594324306,0.009185150908685144
COL6A1,ITGB1,Human,Cancer_clone_B,mDCs_B,0.20408163265306123,10.0,0.0,1.0,0.689599075936309,0.830421023298609,LRDB,12.169913368257834,10.915941761693034,11.657386687655075,10.322288217227355,0.0019428105723601223
PLAU,ITGB1,Human,Cancer_clone_B,mDCs_B,0.1836734693877551,9.0,0.0,1.0,0.689599075936309,0.830421023298609,LRDB,12.190792388812204,11.811321135135922,11.713684944143658,11.370928094805642,0.15312684323327663
LAMB3,ITGB1,Human,Cancer_clone_B,mDCs_B,0.16326530612244897,7.999999999999999,0.04,0.96,0.689599075936309,0.8136431115045814,LRDB,11.98293129588802,11.669126132051689,11.485678974424365,11.270878073118423,0.23167732892823067
ADAM10,GPNMB,Human,Cancer_clone_B,mDCs_B,0.3877551020408163,19.0,0.0,1.0,1.0,1.0,LRDB,12.588847109444671,12.492984340465997,12.081704758600617,12.441253770036218,0.5866584631376215
ADAM10,TREM2,Human,Cancer_clone_B,mDCs_B,0.30612244897959184,15.0,0.0,1.0,0.8456513112174753,0.9195930139020605,LRDB,12.916675812546094,12.803895934686784,12.621085073814896,12.365648890165703,0.3862810095386272
ICAM1,IL2RG,Human,Cancer_clone_B,mDCs_B,0.08163265306122448,3.9999999999999996,0.001,0.999,0.9978502246475691,0.9984249468151932,LRDB,13.029997711953921,12.181434013644548,12.757231325544247,12.363570046736204,0.0504742443470142
CGN,TGFBR2,Human,Cancer_clone_B,mDCs_B,0.10204081632653061,5.0,0.008,0.992,0.9281349885104739,0.9595362987414234,LRDB,12.428324556713143,12.385070733616493,12.027233724506942,12.020010584350448,0.49534231451828353
CGN,TGFBR1,Human,Cancer_clone_B,mDCs_B,0.16326530612244897,7.999999999999999,0.0,1.0,0.8857531582278926,0.9411446000630789,LRDB,12.434204913349548,12.605741379004002,12.078898031062366,11.95314431375985,0.6583482006529828
S100A1,TLR4,Human,Cancer_clone_B,mDCs_B,0.02040816326530612,0.9999999999999999,0.001,0.999,0.9999999077684957,0.9994998288447714,LRDB,12.99304181725705,15.236062552461462,12.785078629734642,16.124653243066607,0.8061887135097838
HSP90B1,TLR4,Human,Cancer_clone_B,mDCs_B,0.08163265306122448,3.9999999999999996,0.0,1.0,0.9999999077684957,0.9999999538842468,LRDB,12.901286871364851,12.048857792503775,12.466666051697143,12.01253258724372,0.07825916136753466
HSPA4,TLR4,Human,Cancer_clone_B,mDCs_B,0.02040816326530612,0.9999999999999999,0.042,0.958,0.9999999077684957,0.9787746991224379,LRDB,13.119555070307252,11.987975270918989,12.60856285303651,11.947950333357756,0.1655426090824686
HMGB1,TLR4,Human,Cancer_clone_B,mDCs_B,0.061224489795918366,3.0,0.001,0.999,0.9999999077684957,0.9994998288447714,LRDB,12.950568527238557,12.791198725018921,12.542070676660554,12.356147013069092,0.42028349687377253
S100A8,TLR4,Human,Cancer_clone_B,mDCs_B,0.02040816326530612,0.9999999999999999,0.011,0.989,0.9999999077684957,0.9944847453747303,LRDB,13.287158510652764,15.236062552461462,12.899036081437282,16.124653243066607,0.7899365332473112
HSPA1A,TLR4,Human,Cancer_clone_B,mDCs_B,0.08163265306122448,3.9999999999999996,0.0,1.0,0.9999999077684957,0.9999999538842468,LRDB,13.356406204698475,12.743333860220202,12.902081648152507,12.36626199102983,0.16327218727349924
ZG16B,TLR4,Human,Cancer_clone_B,mDCs_B,0.04081632653061224,1.9999999999999998,0.002,0.998,0.9999999077684957,0.9989994534297597,LRDB,12.28618555343928,11.873993590341042,11.961661064777763,11.737067643163645,0.3916458681889823
GNAI2,ADCY7,Human,Cancer_clone_B,mDCs_B,0.12244897959183673,6.0,0.0,1.0,0.7069586466708748,0.8408083293301005,LRDB,12.376539366395134,12.378653885554002,12.000832942958137,12.394571608838028,0.6383396668182606
GNAS,ADCY7,Human,Cancer_clone_B,mDCs_B,0.08163265306122448,3.9999999999999996,0.012,0.988,0.7069586466708748,0.8357482533100649,LRDB,12.253613675846434,12.167944303708737,11.865115312872241,12.487709275789841,0.5784226495523624
HLA-G,CD4,Human,Cancer_clone_B,mDCs_B,0.22448979591836735,11.0,0.0,1.0,0.8402292650310501,0.9166402047865073,LRDB,12.674972731898926,12.190559197570852,12.226102324876187,11.803285848147532,0.07346983902173189
SLPI,CD4,Human,Cancer_clone_B,mDCs_B,0.32653061224489793,15.999999999999998,0.0,1.0,0.8402292650310501,0.9166402047865073,LRDB,12.482294084634766,12.382283300180228,12.04979291269757,12.096169701030155,0.4033980034046346
PSEN1,NOTCH2,Human,Cancer_clone_B,mDCs_B,0.061224489795918366,3.0,0.035,0.965,0.9525741268224334,0.9587669332969553,LRDB,12.099102111828675,12.244352109391334,11.761344910746333,12.883931459750176,0.8151555822937349
ADAM10,NOTCH2,Human,Cancer_clone_B,mDCs_B,0.14285714285714285,7.0,0.002,0.998,0.9525741268224334,0.9750225528513627,LRDB,12.162794138777333,12.291021460317088,11.76037010362705,12.738164842125995,0.7977424181953707
HMGB1,TLR2,Human,Cancer_clone_B,mDCs_B,0.20408163265306123,10.0,0.0,1.0,0.9999999998570115,0.9999999999285057,LRDB,12.120000031595891,12.58106770776251,11.71650278274424,12.702908444067306,0.9927195967981077
HSP90B1,TLR2,Human,Cancer_clone_B,mDCs_B,0.12244897959183673,6.0,0.0,1.0,0.9999999998570115,0.9999999999285057,LRDB,12.067527080226151,12.388980981203849,11.588735090516852,12.598671999598066,0.9582607733068935
SAA1,TLR2,Human,Cancer_clone_B,mDCs_B,0.12244897959183673,6.0,0.0,1.0,0.9999999998570115,0.9999999999285057,LRDB,12.195691946533588,12.722942130622023,11.761587620987072,12.565302909859716,0.9824726590108002
CCL5,CCR1,Human,Cancer_clone_B,mDCs_B,0.02040816326530612,0.9999999999999999,0.021,0.979,0.7633839192347827,0.8644957240674197,LRDB,12.887715022785425,17.291957032885158,12.63398793218184,18.81299281142193,0.9821731909453078
CX3CL1,CX3CR1,Human,RBCs,mDCs_B,0.07692307692307693,3.0,0.0,1.0,0.6794623503976933,0.8242950627036979,LRDB,13.03680634096784,12.792383345253125,12.685681394242708,13.138367049114416,0.5153775143584672
LAMA5,ITGB1,Human,RBCs,mDCs_B,0.1282051282051282,5.0,0.036,0.964,0.7626674467358368,0.8574447029711867,LRDB,12.129573668891128,13.898836153464751,11.665352652241213,13.624204159850738,0.9994629575870433
ADAM10,GPNMB,Human,RBCs,mDCs_B,0.3076923076923077,12.0,0.0,1.0,1.0,1.0,LRDB,12.588847109444671,13.938469996547159,12.081704758600617,14.24761447313058,0.9999917309327196
ADAM10,TREM2,Human,RBCs,mDCs_B,0.3333333333333333,13.0,0.0,1.0,0.7705519710237697,0.8778108970750874,LRDB,12.916675812546094,13.662736382954797,12.621085073814896,13.548469211780194,0.9981571739554452
ADAM10,AXL,Human,RBCs,mDCs_B,0.358974358974359,14.0,0.0,1.0,0.867789993901954,0.9315524643851005,LRDB,12.110653039779407,13.585853579991538,11.702502467142532,13.506120215385252,0.9999999210527909
HSP90B1,TLR4,Human,RBCs,mDCs_B,0.15384615384615385,6.0,0.0,1.0,0.9998748097378103,0.9999374029097073,LRDB,12.901286871364851,14.583537603303897,12.466666051697143,16.046358351030996,0.9981920930277608
HMGB1,TLR4,Human,RBCs,mDCs_B,0.15384615384615385,6.0,0.0,1.0,0.9998748097378103,0.9999374029097073,LRDB,12.950568527238557,14.583537603303897,12.542070676660554,16.046358351030996,0.9977283449173698
ZG16B,TLR4,Human,RBCs,mDCs_B,0.05128205128205128,2.0,0.001,0.999,0.9998748097378103,0.9994373091535419,LRDB,12.28618555343928,12.49038208160961,11.961661064777763,12.65148951341811,0.7907361257435245
SEMA4C,PLXNB2,Human,RBCs,mDCs_B,0.1794871794871795,7.0,0.0,1.0,0.7150079606897121,0.8455814335057932,LRDB,12.083036400266272,10.859807113909756,11.703146792918641,10.353550077108348,0.0011824098593554897
HMGB1,CXCR4,Human,RBCs,mDCs_B,0.2564102564102564,10.0,0.0,1.0,0.754326822043486,0.8685199030784994,LRDB,12.371995194673822,13.316005690993212,12.04492729221942,13.149332409472787,0.9984103853210506
ZG16B,CXCR4,Human,RBCs,mDCs_B,0.2564102564102564,10.0,0.0,1.0,0.754326822043486,0.8685199030784994,LRDB,11.849739497097216,9.770259807807475,11.475472533211947,8.843866025493202,1.6712663312374236e-12
SLPI,CD4,Human,RBCs,mDCs_B,0.358974358974359,14.0,0.0,1.0,0.7468212781618249,0.8641882191755595,LRDB,12.482294084634766,13.622869403790764,12.04979291269757,13.412092568294003,0.9999614488136486
HMGB1,TLR2,Human,RBCs,mDCs_B,0.23076923076923078,9.0,0.0,1.0,1.0,1.0,LRDB,12.120000031595891,13.923475028781574,11.71650278274424,13.924912394712399,0.9999494563688122
HSP90B1,TLR2,Human,RBCs,mDCs_B,0.23076923076923078,9.0,0.0,1.0,1.0,1.0,LRDB,12.067527080226151,13.923475028781574,11.588735090516852,13.924912394712399,0.9999690072921643
ZG16B,TLR2,Human,RBCs,mDCs_B,0.10256410256410256,4.0,0.001,0.999,1.0,0.999499874937461,LRDB,11.54772696853116,11.038679972901603,11.182370879410916,10.713935957042727,0.14326018391344703
HRAS,TLR2,Human,RBCs,mDCs_B,0.10256410256410256,4.0,0.0,1.0,1.0,1.0,LRDB,12.076582429166633,11.038679972901603,11.64180953949829,10.713935957042727,0.012456860463807588
ICAM3,ITGB2,Human,T_cells_._NK_cells,mDCs_B,0.32,8.0,0.0,1.0,0.9998440868062871,0.9999220403642911,LRDB,12.731099763621243,10.657334285684817,12.398294879206862,9.822716639619067,4.986312916872901e-07
SELPLG,ITGB2,Human,T_cells_._NK_cells,mDCs_B,0.24,6.0,0.0,1.0,0.9998440868062871,0.9999220403642911,LRDB,12.724297545241424,11.055773438610291,12.31018240967703,10.60846407410409,0.0010148596811994676
CD40LG,ITGB2,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.0,1.0,0.9998440868062871,0.9999220403642911,LRDB,12.110323094741961,11.230028428661921,11.9909499731726,10.039686527039331,0.18879383658452198
SPON2,ITGB2,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.006,0.994,0.9998440868062871,0.9969177610442345,LRDB,12.583099885161996,10.305577237965043,12.17578686168136,8.332024177423001,0.004552947991979541
ICAM3,CD209,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.0,1.0,0.9993308092053018,0.9996653486068734,LRDB,13.07238164789743,14.07073064217139,13.025479750447683,16.801366508702856,0.8525337443395269
LGALS1,PTPRC,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.021,0.979,0.6556882456388933,0.8011983477769262,LRDB,13.052366361737946,9.11465455926135,12.659826471110714,8.980743964678762,0.0009851731009712116
TGFB1,TGFBR2,Human,T_cells_._NK_cells,mDCs_B,0.12,3.0,0.002,0.998,0.9415488555652347,0.969363583932316,LRDB,12.593894673738575,12.925405573156663,12.211906625149213,13.637455391046268,0.7668538125099122
TGFB1,TGFBR1,Human,T_cells_._NK_cells,mDCs_B,0.2,5.0,0.0,1.0,0.9618783114985283,0.9807539505393431,LRDB,12.514126325869448,11.424972512899666,12.21332918142838,11.671700365252882,0.09198671992293378
TGFB1,ITGAV,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.031,0.969,0.9999996673939648,0.9843778124809356,LRDB,12.539935806902415,10.545743103950823,12.147266639392157,10.888904150358226,0.017582499268767263
L1CAM,ITGAV,Human,T_cells_._NK_cells,mDCs_B,0.04,1.0,0.015,0.985,0.9999996673939648,0.9924714970129144,LRDB,12.108891394449408,7.093722171768986,11.564091795311983,4.548763307860695,0.02031486706721766
TGFB1,CXCR4,Human,T_cells_._NK_cells,mDCs_B,0.28,7.000000000000001,0.0,1.0,0.7525424338442662,0.8674920367612986,LRDB,12.557576764744011,11.270755250941594,12.2487131751435,12.496940591086522,0.02163569128301809
HMGB1,CXCR4,Human,T_cells_._NK_cells,mDCs_B,0.28,7.000000000000001,0.0,1.0,0.7525424338442662,0.8674920367612986,LRDB,12.371995194673822,11.31815016022413,12.04492729221942,12.07237759748822,0.03278013168468556
IFNG,IFNGR1,Human,T_cells_._NK_cells,mDCs_B,0.04,1.0,0.006,0.994,0.9999936420373435,0.9969923170140879,LRDB,10.959249669244661,8.377356635895994,10.512743681680018,6.715846573345576,0.03218168258543265
APOE,TREM2,Human,T_cells_._NK_cells,mDCs_B,0.04,1.0,0.035,0.965,0.9815873297424481,0.9732583280925278,LRDB,12.716919300869783,15.464862255763167,12.429369532613137,17.752190086324024,0.9824862699113488
ADAM10,TREM2,Human,T_cells_._NK_cells,mDCs_B,0.16,4.0,0.0,1.0,0.9815873297424481,0.9907508918706297,LRDB,12.916675812546094,12.50870830563661,12.621085073814896,12.266164730198344,0.37765804466883857
ADAM10,GPNMB,Human,T_cells_._NK_cells,mDCs_B,0.16,4.0,0.003,0.997,1.0,0.9984988733093293,LRDB,12.588847109444671,12.289242156637236,12.081704758600617,13.418199167479973,0.5136296187937998
ADAM10,AXL,Human,T_cells_._NK_cells,mDCs_B,0.2,5.0,0.0,1.0,0.9950271677191125,0.9975104850171312,LRDB,12.110653039779407,12.62897415872412,11.702502467142532,13.795164468325092,0.8663846165337479
GNAI2,EDNRB,Human,T_cells_._NK_cells,mDCs_B,0.12,3.0,0.0,1.0,0.6550976530506318,0.8093810308196208,LRDB,13.6946600476243,10.892049403762652,13.343846512238457,10.621313225965515,2.553153446391146e-05
HMGB1,TLR4,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.005,0.995,0.9930037960277563,0.9940013969042587,LRDB,12.950568527238557,11.347966958995261,12.542070676660554,10.03650190426296,0.12189775323352842
SEMA4A,PLXNB2,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.038,0.962,0.9124227151021815,0.9368834783089617,LRDB,12.088324073899228,12.409854508686271,11.658366994595909,13.450087297856607,0.671799660316317
SEMA4D,PLXNB2,Human,T_cells_._NK_cells,mDCs_B,0.2,5.0,0.002,0.998,0.9124227151021815,0.9542525188187754,LRDB,12.064988371664137,13.204651704243133,11.663213772400741,13.952380879608278,0.974143736762687
HLA-C,LILRB2,Human,T_cells_._NK_cells,mDCs_B,0.28,7.000000000000001,0.0,1.0,0.9545420704195778,0.9770066890352276,LRDB,12.73954206659951,12.114767067836276,12.330390596853785,11.450770972542468,0.1469670536852815
B2M,LILRB2,Human,T_cells_._NK_cells,mDCs_B,0.24,6.0,0.0,1.0,0.9545420704195778,0.9770066890352276,LRDB,12.802937656634763,12.413314040161,12.417653740990563,12.080313414777159,0.3398720412237234
HLA-A,LILRB2,Human,T_cells_._NK_cells,mDCs_B,0.32,8.0,0.0,1.0,0.9545420704195778,0.9770066890352276,LRDB,12.829573506730261,11.772720936537915,12.446071484751728,10.954675256540025,0.031029428016829064
HLA-B,LILRB2,Human,T_cells_._NK_cells,mDCs_B,0.16,4.0,0.0,1.0,0.9545420704195778,0.9770066890352276,LRDB,12.72656035824113,11.8387849297189,12.342637533702655,11.472298172003153,0.0648202054664699
HLA-G,CD4,Human,T_cells_._NK_cells,mDCs_B,0.28,7.000000000000001,0.0,1.0,0.9266103958476382,0.9626060439492566,LRDB,12.674972731898926,10.831145432722845,12.226102324876187,11.333294267244344,0.0019250216990977175
IL16,CD4,Human,T_cells_._NK_cells,mDCs_B,0.16,4.0,0.0,1.0,0.9266103958476382,0.9626060439492566,LRDB,13.037076458192237,10.101456245394443,12.746194655840803,10.163069779451696,0.00016277655226194294
FASLG,TNFRSF1A,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.0,1.0,0.9999973434481377,0.9999986717231867,LRDB,14.05558298773193,11.95438568630196,13.930279919422476,11.664916395702058,0.014990622198873196
TNF,TNFRSF1A,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.0,1.0,0.9999973434481377,0.9999986717231867,LRDB,11.807463280501592,11.498668803117624,11.747615082860944,10.5132636364481,0.4021653479925776
HMGB1,TLR2,Human,T_cells_._NK_cells,mDCs_B,0.16,4.0,0.0,1.0,0.9999999999267724,0.9999999999633862,LRDB,12.120000031595891,11.88097622143292,11.71650278274424,13.0884338498989,0.3541055757187156
HRAS,TLR2,Human,T_cells_._NK_cells,mDCs_B,0.04,1.0,0.048,0.952,0.9999999999267724,0.9757048733763132,LRDB,12.076582429166633,10.19655170025136,11.64180953949829,6.930169022061998,0.02826660423854069
CSF1,CSF1R,Human,T_cells_._NK_cells,mDCs_B,0.12,3.0,0.0,1.0,0.8997109559074424,0.9485309462044148,LRDB,12.033016688775724,11.317460541798146,11.64901362226001,10.69617482782271,0.13757421179071083
CCL5,CCR1,Human,T_cells_._NK_cells,mDCs_B,0.24,6.0,0.0,1.0,0.9271599158201456,0.9628914351162053,LRDB,12.887715022785425,11.137302016943702,12.63398793218184,10.50884431844685,0.0013628372784638527
CCL3,CCR1,Human,T_cells_._NK_cells,mDCs_B,0.08,2.0,0.0,1.0,0.9271599158201456,0.9628914351162053,LRDB,12.540737525233638,7.497996723665761,12.248758901313575,7.102610517588214,0.0012847901954754703
CCL4,CCR1,Human,T_cells_._NK_cells,mDCs_B,0.2,5.0,0.0,1.0,0.9271599158201456,0.9628914351162053,LRDB,12.355082092631058,11.412285116293157,12.069310923731923,11.236216004149815,0.07960083084890324
HLA-G,LILRB1,Human,T_cells_._NK_cells,mDCs_B,0.12,3.0,0.0,1.0,0.9782373164370511,0.9890588033261981,LRDB,12.485334513741536,11.595731386736304,12.106229168435796,11.755737523999635,0.12743636489096338
B2M,LILRB1,Human,T_cells_._NK_cells,mDCs_B,0.28,7.000000000000001,0.0,1.0,0.9782373164370511,0.9890588033261981,LRDB,12.378189978933174,11.742449896637416,12.078075243766303,11.303270524576996,0.10498504100230649
