ligand,receptor,type,species
UCN2,P2RY2,R,Human
CCL13,P2RY2,R,Human
CCL19,P2RY2,R,Human
CCL28,P2RY2,R,Human
HEBP1,P2RY2,R,Human
TAC3,P2RY2,R,Human
CCL26,P2RY2,R,Human
CCL27,P2RY2,R,Human
INSL5,P2RY2,R,Human
CCL24,P2RY4,R,Human
CORT,P2RY4,R,Human
CCL21,P2RY4,R,Human
CCL22,P2RY4,R,Human
CXCL11,P2RY4,R,Human
DEFB4A,P2RY4,R,Human
DEFB4B,P2RY4,R,Human
CCL25,P2RY4,R,Human
CCL16,P2RY4,R,Human
CXCL13,P2RY4,R,Human
NPPA,P2RY4,R,Human
AVP,P2RY4,R,Human
POMC,P2RY4,R,Human
PENK,P2RY4,R,Human
PDYN,P2RY4,R,Human
CGA,P2RY4,R,Human
TSHB,P2RY4,R,Human
FSHB,P2RY4,R,Human
LHB,P2RY4,R,Human
CALCA,P2RY4,R,Human
PTH,P2RY4,R,Human
GCG,P2RY4,R,Human
VIP,P2RY4,R,Human
GHRH,P2RY4,R,Human
PPY,P2RY4,R,Human
NPY,P2RY4,R,Human
PPBP,P2RY4,R,Human
PF4,P2RY4,R,Human
CXCL10,P2RY4,R,Human
RLN2,P2RY4,R,Human
CRH,P2RY4,R,Human
CXCL1,P2RY4,R,Human
GIP,P2RY4,R,Human
SCT,P2RY4,R,Human
NPS,P2RY4,R,Human
PYY,P2RY4,R,Human
CALCB,P2RY4,R,Human
CXCL8,P2RY4,R,Human
CCL3,P2RY4,R,Human
IAPP,P2RY4,R,Human
CCL4,P2RY4,R,Human
CCL2,P2RY4,R,Human
CCL5,P2RY4,R,Human
CCL3L3,P2RY4,R,Human
NPPB,P2RY4,R,Human
ADCYAP1,P2RY4,R,Human
CXCL2,P2RY4,R,Human
CXCL3,P2RY4,R,Human
TAC1,P2RY4,R,Human
PMCH,P2RY4,R,Human
GAL,P2RY4,R,Human
NPPC,P2RY4,R,Human
ADM,P2RY4,R,Human
CXCL5,P2RY4,R,Human
CXCL12,P2RY4,R,Human
NMU,P2RY4,R,Human
INSL3,P2RY4,R,Human
CCL11,P2RY4,R,Human
CCL23,P2RY4,R,Human
CCL18,P2RY4,R,Human
DEFB1,P2RY4,R,Human
SST,P2RY4,R,Human
CCL20,P2RY4,R,Human
CCL8,P2RY4,R,Human
CCL7,P2RY4,R,Human
CXCL6,P2RY4,R,Human
DEFB103A,P2RY4,R,Human
DEFB103B,P2RY4,R,Human
CXCL9,P2RY4,R,Human
PNOC,P2RY4,R,Human
CCL14,P2RY4,R,Human
CCL15,P2RY4,R,Human
NMS,P2RY4,R,Human
TAC4,P2RY4,R,Human
DEFB106A,P2RY4,R,Human
NPW,P2RY4,R,Human
NPB,P2RY4,R,Human
RLN3,P2RY4,R,Human
CCL17,P2RY4,R,Human
UCN3,P2RY4,R,Human
PTH2,P2RY4,R,Human
UCN2,P2RY4,R,Human
CCL13,P2RY4,R,Human
CCL19,P2RY4,R,Human
CCL28,P2RY4,R,Human
HEBP1,P2RY4,R,Human
TAC3,P2RY4,R,Human
CCL26,P2RY4,R,Human
CCL27,P2RY4,R,Human
INSL5,P2RY4,R,Human
CCL24,P2RY6,R,Human
CORT,P2RY6,R,Human
CCL21,P2RY6,R,Human
CXCL11,P2RY6,R,Human
DEFB4A,P2RY6,R,Human
DEFB4B,P2RY6,R,Human
CCL25,P2RY6,R,Human
CCL16,P2RY6,R,Human
CXCL13,P2RY6,R,Human
NPPA,P2RY6,R,Human
PENK,P2RY6,R,Human
PDYN,P2RY6,R,Human
TSHB,P2RY6,R,Human
LHB,P2RY6,R,Human
CALCA,P2RY6,R,Human
PTH,P2RY6,R,Human
GCG,P2RY6,R,Human
VIP,P2RY6,R,Human
GHRH,P2RY6,R,Human
PF4,P2RY6,R,Human
CXCL10,P2RY6,R,Human
RLN2,P2RY6,R,Human
GIP,P2RY6,R,Human
SCT,P2RY6,R,Human
NPS,P2RY6,R,Human
CALCB,P2RY6,R,Human
CXCL8,P2RY6,R,Human
IAPP,P2RY6,R,Human
CCL2,P2RY6,R,Human
NPPB,P2RY6,R,Human
CXCL3,P2RY6,R,Human
TAC1,P2RY6,R,Human
PMCH,P2RY6,R,Human
GAL,P2RY6,R,Human
NPPC,P2RY6,R,Human
CXCL5,P2RY6,R,Human
CXCL12,P2RY6,R,Human
NMU,P2RY6,R,Human
CCL11,P2RY6,R,Human
CCL18,P2RY6,R,Human
DEFB1,P2RY6,R,Human
SST,P2RY6,R,Human
CCL20,P2RY6,R,Human
CCL8,P2RY6,R,Human
CCL7,P2RY6,R,Human
CXCL6,P2RY6,R,Human
DEFB103A,P2RY6,R,Human
DEFB103B,P2RY6,R,Human
CXCL9,P2RY6,R,Human
PNOC,P2RY6,R,Human
CCL15,P2RY6,R,Human
NMS,P2RY6,R,Human
TAC4,P2RY6,R,Human
DEFB106A,P2RY6,R,Human
CCL13,P2RY6,R,Human
CCL19,P2RY6,R,Human
CCL28,P2RY6,R,Human
TAC3,P2RY6,R,Human
CCL26,P2RY6,R,Human
CCL27,P2RY6,R,Human
CCL24,P2RY8,R,Human
CORT,P2RY8,R,Human
CCL21,P2RY8,R,Human
CCL22,P2RY8,R,Human
CXCL11,P2RY8,R,Human
DEFB4A,P2RY8,R,Human
DEFB4B,P2RY8,R,Human
CCL25,P2RY8,R,Human
CCL16,P2RY8,R,Human
CXCL13,P2RY8,R,Human
NPPA,P2RY8,R,Human
AVP,P2RY8,R,Human
POMC,P2RY8,R,Human
PENK,P2RY8,R,Human
PDYN,P2RY8,R,Human
CGA,P2RY8,R,Human
TSHB,P2RY8,R,Human
LHB,P2RY8,R,Human
CALCA,P2RY8,R,Human
PTH,P2RY8,R,Human
GCG,P2RY8,R,Human
VIP,P2RY8,R,Human
GHRH,P2RY8,R,Human
PPY,P2RY8,R,Human
NPY,P2RY8,R,Human
PPBP,P2RY8,R,Human
PF4,P2RY8,R,Human
CXCL10,P2RY8,R,Human
RLN2,P2RY8,R,Human
CRH,P2RY8,R,Human
CXCL1,P2RY8,R,Human
GIP,P2RY8,R,Human
SCT,P2RY8,R,Human
NPS,P2RY8,R,Human
PYY,P2RY8,R,Human
CALCB,P2RY8,R,Human
CXCL8,P2RY8,R,Human
CCL3,P2RY8,R,Human
IAPP,P2RY8,R,Human
CCL4,P2RY8,R,Human
CCL2,P2RY8,R,Human
CCL5,P2RY8,R,Human
CCL3L3,P2RY8,R,Human
NPPB,P2RY8,R,Human
ADCYAP1,P2RY8,R,Human
CXCL2,P2RY8,R,Human
CXCL3,P2RY8,R,Human
TAC1,P2RY8,R,Human
PMCH,P2RY8,R,Human
GAL,P2RY8,R,Human
NPPC,P2RY8,R,Human
CXCL5,P2RY8,R,Human
CXCL12,P2RY8,R,Human
NMU,P2RY8,R,Human
CCL11,P2RY8,R,Human
CCL23,P2RY8,R,Human
CCL18,P2RY8,R,Human
DEFB1,P2RY8,R,Human
SST,P2RY8,R,Human
CCL20,P2RY8,R,Human
CCL8,P2RY8,R,Human
CCL7,P2RY8,R,Human
CXCL6,P2RY8,R,Human
DEFB103A,P2RY8,R,Human
DEFB103B,P2RY8,R,Human
CXCL9,P2RY8,R,Human
PNOC,P2RY8,R,Human
CCL14,P2RY8,R,Human
CCL15,P2RY8,R,Human
NMS,P2RY8,R,Human
TAC4,P2RY8,R,Human
DEFB106A,P2RY8,R,Human
NPW,P2RY8,R,Human
NPB,P2RY8,R,Human
RLN3,P2RY8,R,Human
CCL17,P2RY8,R,Human
UCN3,P2RY8,R,Human
PTH2,P2RY8,R,Human
UCN2,P2RY8,R,Human
CCL13,P2RY8,R,Human
CCL19,P2RY8,R,Human
CCL28,P2RY8,R,Human
HEBP1,P2RY8,R,Human
TAC3,P2RY8,R,Human
CCL26,P2RY8,R,Human
CCL27,P2RY8,R,Human
INSL5,P2RY8,R,Human
EREG,PEAR1,R,Human
CHAD,PEAR1,R,Human
HPX,PEAR1,R,Human
DCN,PEAR1,R,Human
GSTP1,PEAR1,R,Human
AREG,PEAR1,R,Human
FBLN1,PEAR1,R,Human
LUM,PEAR1,R,Human
MFAP2,PEAR1,R,Human
DLK1,PEAR1,R,Human
LGALS3BP,PEAR1,R,Human
EFEMP1,PEAR1,R,Human
FCN2,PEAR1,R,Human
RSPO4,PEAR1,R,Human
RSPO1,PEAR1,R,Human
NPNT,PEAR1,R,Human
RSPO2,PEAR1,R,Human
DLK2,PEAR1,R,Human
LRIG1,PEAR1,R,Human
RSPO3,PEAR1,R,Human
DLL4,PEAR1,R,Human
DLL3,PEAR1,R,Human
JAG2,PEAR1,R,Human
SEMA3E,PRTG,R,Human
SEMA3D,PRTG,R,Human
RSPO4,PRTG,R,Human
RSPO1,PRTG,R,Human
RSPO2,PRTG,R,Human
RSPO3,PRTG,R,Human
CORT,PTAFR,R,Human
CCL21,PTAFR,R,Human
CXCL11,PTAFR,R,Human
CCL25,PTAFR,R,Human
CCL16,PTAFR,R,Human
CXCL13,PTAFR,R,Human
PENK,PTAFR,R,Human
PDYN,PTAFR,R,Human
CALCA,PTAFR,R,Human
PTH,PTAFR,R,Human
VIP,PTAFR,R,Human
GHRH,PTAFR,R,Human
CXCL10,PTAFR,R,Human
GIP,PTAFR,R,Human
NPS,PTAFR,R,Human
CALCB,PTAFR,R,Human
IAPP,PTAFR,R,Human
CCL2,PTAFR,R,Human
TAC1,PTAFR,R,Human
PMCH,PTAFR,R,Human
GAL,PTAFR,R,Human
SST,PTAFR,R,Human
CCL20,PTAFR,R,Human
CCL8,PTAFR,R,Human
CXCL9,PTAFR,R,Human
PNOC,PTAFR,R,Human
NMS,PTAFR,R,Human
TAC4,PTAFR,R,Human
CCL28,PTAFR,R,Human
TAC3,PTAFR,R,Human
CCL27,PTAFR,R,Human
PMCH,PTGFR,R,Human
HEBP1,PTGFR,R,Human
DLL1,PTPRD,R,Human
NRG2,PTPRD,R,Human
EREG,PTPRD,R,Human
SEMA3E,PTPRD,R,Human
CHAD,PTPRD,R,Human
EFNA2,PTPRD,R,Human
FGF18,PTPRD,R,Human
FARP2,PTPRD,R,Human
LRIG2,PTPRD,R,Human
SEMA3D,PTPRD,R,Human
NXPH2,PTPRD,R,Human
NXPH3,PTPRD,R,Human
GDF11,PTPRD,R,Human
SEMA4F,PTPRD,R,Human
TGFA,PTPRD,R,Human
PDGFA,PTPRD,R,Human
DCN,PTPRD,R,Human
INHBA,PTPRD,R,Human
FGF4,PTPRD,R,Human
GSTP1,PTPRD,R,Human
INHBB,PTPRD,R,Human
FGF5,PTPRD,R,Human
BMP1,PTPRD,R,Human
AREG,PTPRD,R,Human
BMP7,PTPRD,R,Human
EFNA1,PTPRD,R,Human
BMP6,PTPRD,R,Human
BMP8B,PTPRD,R,Human
BTC,PTPRD,R,Human
GDF5,PTPRD,R,Human
PGF,PTPRD,R,Human
LUM,PTPRD,R,Human
EFNA3,PTPRD,R,Human
EFNA4,PTPRD,R,Human
EFNB2,PTPRD,R,Human
EFNA5,PTPRD,R,Human
MFAP2,PTPRD,R,Human
FGF8,PTPRD,R,Human
NRG3,PTPRD,R,Human
FGF12,PTPRD,R,Human
EFNB1,PTPRD,R,Human
NRG1,PTPRD,R,Human
EFEMP1,PTPRD,R,Human
SEMA3B,PTPRD,R,Human
SEMA3F,PTPRD,R,Human
SEMA3A,PTPRD,R,Human
EFNB3,PTPRD,R,Human
RSPO4,PTPRD,R,Human
RSPO1,PTPRD,R,Human
SYTL3,PTPRD,R,Human
RGMB,PTPRD,R,Human
RSPO2,PTPRD,R,Human
DLK2,PTPRD,R,Human
BMP8A,PTPRD,R,Human
NLGN2,PTPRD,R,Human
FGF13,PTPRD,R,Human
FGF11,PTPRD,R,Human
FGF14,PTPRD,R,Human
RGMA,PTPRD,R,Human
BCAN,PTPRD,R,Human
LRIG1,PTPRD,R,Human
HBEGF,PTPRD,R,Human
RSPO3,PTPRD,R,Human
PDGFD,PTPRD,R,Human
DLL4,PTPRD,R,Human
PDGFC,PTPRD,R,Human
SEMA3G,PTPRD,R,Human
DLL3,PTPRD,R,Human
RPH3A,PTPRD,R,Human
SEMA3E,ROBO3,R,Human
SEMA3D,ROBO3,R,Human
SEMA4F,ROBO3,R,Human
TGFA,ROBO3,R,Human
DCN,ROBO3,R,Human
BTC,ROBO3,R,Human
SEMA3B,ROBO3,R,Human
SEMA3F,ROBO3,R,Human
SEMA3A,ROBO3,R,Human
RSPO4,ROBO3,R,Human
RSPO1,ROBO3,R,Human
RSPO2,ROBO3,R,Human
LRIG1,ROBO3,R,Human
RSPO3,ROBO3,R,Human
SEMA3G,ROBO3,R,Human
CORT,S1PR2,R,Human
CCL21,S1PR2,R,Human
CXCL11,S1PR2,R,Human
CCL25,S1PR2,R,Human
CCL16,S1PR2,R,Human
CXCL13,S1PR2,R,Human
NPPA,S1PR2,R,Human
POMC,S1PR2,R,Human
PENK,S1PR2,R,Human
PDYN,S1PR2,R,Human
CGA,S1PR2,R,Human
TSHB,S1PR2,R,Human
LHB,S1PR2,R,Human
CALCA,S1PR2,R,Human
PTH,S1PR2,R,Human
GCG,S1PR2,R,Human
VIP,S1PR2,R,Human
PPBP,S1PR2,R,Human
PF4,S1PR2,R,Human
CXCL10,S1PR2,R,Human
CXCL1,S1PR2,R,Human
GIP,S1PR2,R,Human
SCT,S1PR2,R,Human
NPS,S1PR2,R,Human
CALCB,S1PR2,R,Human
CXCL8,S1PR2,R,Human
CCL5,S1PR2,R,Human
NPPB,S1PR2,R,Human
CXCL2,S1PR2,R,Human
CXCL3,S1PR2,R,Human
TAC1,S1PR2,R,Human
PMCH,S1PR2,R,Human
GAL,S1PR2,R,Human
NPPC,S1PR2,R,Human
CXCL5,S1PR2,R,Human
CXCL12,S1PR2,R,Human
NMU,S1PR2,R,Human
CCL11,S1PR2,R,Human
SST,S1PR2,R,Human
CCL20,S1PR2,R,Human
CCL8,S1PR2,R,Human
CXCL6,S1PR2,R,Human
CXCL9,S1PR2,R,Human
PNOC,S1PR2,R,Human
NMS,S1PR2,R,Human
TAC4,S1PR2,R,Human
NPW,S1PR2,R,Human
RLN3,S1PR2,R,Human
UCN3,S1PR2,R,Human
PTH2,S1PR2,R,Human
UCN2,S1PR2,R,Human
CCL19,S1PR2,R,Human
CCL28,S1PR2,R,Human
HEBP1,S1PR2,R,Human
TAC3,S1PR2,R,Human
CCL27,S1PR2,R,Human
DLL1,SDK1,R,Human
NRG2,SDK1,R,Human
EREG,SDK1,R,Human
SEMA3E,SDK1,R,Human
LAMA5,SDK1,R,Human
CHAD,SDK1,R,Human
DHH,SDK1,R,Human
EFNA2,SDK1,R,Human
FGF17,SDK1,R,Human
DSCAM,SDK1,R,Human
FGF18,SDK1,R,Human
FARP2,SDK1,R,Human
LRIG2,SDK1,R,Human
SEMA3D,SDK1,R,Human
SEMA4F,SDK1,R,Human
TGFA,SDK1,R,Human
PDGFA,SDK1,R,Human
DCN,SDK1,R,Human
AREG,SDK1,R,Human
TIMP2,SDK1,R,Human
FST,SDK1,R,Human
LAMA2,SDK1,R,Human
LAMA1,SDK1,R,Human
BTC,SDK1,R,Human
LUM,SDK1,R,Human
EFNA3,SDK1,R,Human
EFNA5,SDK1,R,Human
MFAP2,SDK1,R,Human
FGF8,SDK1,R,Human
LAMB2,SDK1,R,Human
DLK1,SDK1,R,Human
EFNB1,SDK1,R,Human
NRG1,SDK1,R,Human
EFEMP1,SDK1,R,Human
SEMA3B,SDK1,R,Human
SEMA3F,SDK1,R,Human
SEMA3A,SDK1,R,Human
IHH,SDK1,R,Human
LAMA3,SDK1,R,Human
RSPO4,SDK1,R,Human
RSPO1,SDK1,R,Human
RGMB,SDK1,R,Human
RSPO2,SDK1,R,Human
DLK2,SDK1,R,Human
DRAXIN,SDK1,R,Human
RGMA,SDK1,R,Human
BCAN,SDK1,R,Human
LRIG1,SDK1,R,Human
HBEGF,SDK1,R,Human
SEMA3C,SDK1,R,Human
JAM3,SDK1,R,Human
RSPO3,SDK1,R,Human
PDGFD,SDK1,R,Human
SEMA4A,SDK1,R,Human
DLL4,SDK1,R,Human
PDGFC,SDK1,R,Human
SEMA3G,SDK1,R,Human
DLL3,SDK1,R,Human
JAG2,SDK1,R,Human
LAMC3,SDK1,R,Human
DLL1,SDK2,R,Human
NRG2,SDK2,R,Human
EREG,SDK2,R,Human
SEMA3E,SDK2,R,Human
LAMA5,SDK2,R,Human
CHAD,SDK2,R,Human
DHH,SDK2,R,Human
EDIL3,SDK2,R,Human
EFNA2,SDK2,R,Human
FGF17,SDK2,R,Human
DSCAM,SDK2,R,Human
FGF18,SDK2,R,Human
FARP2,SDK2,R,Human
LRIG2,SDK2,R,Human
SEMA3D,SDK2,R,Human
SEMA4F,SDK2,R,Human
TGFA,SDK2,R,Human
PDGFA,SDK2,R,Human
DCN,SDK2,R,Human
FGF5,SDK2,R,Human
AREG,SDK2,R,Human
TIMP2,SDK2,R,Human
FST,SDK2,R,Human
EFNA1,SDK2,R,Human
LAMA2,SDK2,R,Human
LAMA1,SDK2,R,Human
BTC,SDK2,R,Human
PGF,SDK2,R,Human
LUM,SDK2,R,Human
EFNA3,SDK2,R,Human
EFNA4,SDK2,R,Human
EFNB2,SDK2,R,Human
EFNA5,SDK2,R,Human
MFAP2,SDK2,R,Human
FGF8,SDK2,R,Human
LAMB2,SDK2,R,Human
NRG3,SDK2,R,Human
FGF12,SDK2,R,Human
JAG1,SDK2,R,Human
DLK1,SDK2,R,Human
EFNB1,SDK2,R,Human
NRG1,SDK2,R,Human
EFEMP1,SDK2,R,Human
SEMA3B,SDK2,R,Human
SEMA3F,SDK2,R,Human
SEMA3A,SDK2,R,Human
IHH,SDK2,R,Human
LTBP1,SDK2,R,Human
EFNB3,SDK2,R,Human
LAMA3,SDK2,R,Human
RSPO4,SDK2,R,Human
RSPO1,SDK2,R,Human
RGMB,SDK2,R,Human
NPNT,SDK2,R,Human
RSPO2,SDK2,R,Human
DLK2,SDK2,R,Human
DRAXIN,SDK2,R,Human
FGF13,SDK2,R,Human
FGF14,SDK2,R,Human
RGMA,SDK2,R,Human
BCAN,SDK2,R,Human
LRIG1,SDK2,R,Human
HBEGF,SDK2,R,Human
SEMA3C,SDK2,R,Human
JAM3,SDK2,R,Human
RSPO3,SDK2,R,Human
PDGFD,SDK2,R,Human
SEMA4A,SDK2,R,Human
DLL4,SDK2,R,Human
PDGFC,SDK2,R,Human
LTBP3,SDK2,R,Human
SEMA3G,SDK2,R,Human
DLL3,SDK2,R,Human
JAG2,SDK2,R,Human
LAMC3,SDK2,R,Human
LAMA5,SEMA5B,R,Human
SEMA4F,SEMA5B,R,Human
DCN,SEMA5B,R,Human
FST,SEMA5B,R,Human
PGF,SEMA5B,R,Human
EFEMP1,SEMA5B,R,Human
SEMA3B,SEMA5B,R,Human
SEMA3F,SEMA5B,R,Human
RSPO4,SEMA5B,R,Human
RSPO1,SEMA5B,R,Human
RGMB,SEMA5B,R,Human
RSPO2,SEMA5B,R,Human
RGMA,SEMA5B,R,Human
LRIG1,SEMA5B,R,Human
RSPO3,SEMA5B,R,Human
SEMA3G,SEMA5B,R,Human
LAMC3,SEMA5B,R,Human
WNT1,SEMA6B,R,Human
WNT2,SEMA6B,R,Human
WNT5A,SEMA6B,R,Human
WNT3,SEMA6B,R,Human
WNT3A,SEMA6B,R,Human
RSPO4,SEMA6B,R,Human
RSPO1,SEMA6B,R,Human
RSPO2,SEMA6B,R,Human
RSPO3,SEMA6B,R,Human
MICB,SLAMF7,R,Human
MICA,SLAMF7,R,Human
RAET1E,SLAMF7,R,Human
EREG,STAB1,R,Human
LAMA5,STAB1,R,Human
CHAD,STAB1,R,Human
CUBN,STAB1,R,Human
LRIG2,STAB1,R,Human
F9,STAB1,R,Human
F10,STAB1,R,Human
SERPINA1,STAB1,R,Human
C1QB,STAB1,R,Human
ALB,STAB1,R,Human
GC,STAB1,R,Human
HPX,STAB1,R,Human
C4BPA,STAB1,R,Human
DCN,STAB1,R,Human
GSTP1,STAB1,R,Human
LAMC1,STAB1,R,Human
AREG,STAB1,R,Human
FBLN1,STAB1,R,Human
LAMA2,STAB1,R,Human
LAMA1,STAB1,R,Human
FBN1,STAB1,R,Human
COMP,STAB1,R,Human
LUM,STAB1,R,Human
LAMB2,STAB1,R,Human
JAG1,STAB1,R,Human
DLK1,STAB1,R,Human
COL7A1,STAB1,R,Human
COL16A1,STAB1,R,Human
LGALS3BP,STAB1,R,Human
EFEMP1,STAB1,R,Human
LAMB3,STAB1,R,Human
LAMC2,STAB1,R,Human
COL9A3,STAB1,R,Human
FCN2,STAB1,R,Human
LAMA3,STAB1,R,Human
RSPO4,STAB1,R,Human
RSPO1,STAB1,R,Human
NPNT,STAB1,R,Human
RSPO2,STAB1,R,Human
BCAN,STAB1,R,Human
LRIG1,STAB1,R,Human
RSPO3,STAB1,R,Human
DLL4,STAB1,R,Human
DLL3,STAB1,R,Human
JAG2,STAB1,R,Human
LAMC3,STAB1,R,Human
WNT1,SULF1,R,Human
WNT2,SULF1,R,Human
WNT5A,SULF1,R,Human
WNT3,SULF1,R,Human
WNT3A,SULF1,R,Human
WNT1,SULF2,R,Human
WNT2,SULF2,R,Human
WNT5A,SULF2,R,Human
WNT3,SULF2,R,Human
WNT3A,SULF2,R,Human
ALB,SUSD1,R,Human
GC,SUSD1,R,Human
SCGB1A1,SUSD1,R,Human
IL1RN,SUSD1,R,Human
TCN2,SUSD1,R,Human
LEP,SUSD1,R,Human
IL1F10,SUSD1,R,Human
RSPO3,SUSD1,R,Human
IL36B,SUSD1,R,Human
IL36G,SUSD1,R,Human
IL36A,SUSD1,R,Human
NRG2,SUSD5,R,Human
EREG,SUSD5,R,Human
SEMA3E,SUSD5,R,Human
SEMA3D,SUSD5,R,Human
DCN,SUSD5,R,Human
AREG,SUSD5,R,Human
BTC,SUSD5,R,Human
PGF,SUSD5,R,Human
EFEMP1,SUSD5,R,Human
SEMA3B,SUSD5,R,Human
SEMA3F,SUSD5,R,Human
SEMA3A,SUSD5,R,Human
RSPO4,SUSD5,R,Human
RSPO1,SUSD5,R,Human
RSPO2,SUSD5,R,Human
BCAN,SUSD5,R,Human
LRIG1,SUSD5,R,Human
RSPO3,SUSD5,R,Human
HLA-B,TARM1,R,Human
HLA-A,TARM1,R,Human
HLA-C,TARM1,R,Human
MICB,TARM1,R,Human
RAET1L,TARM1,R,Human
RAET1G,TARM1,R,Human
RAET1E,TARM1,R,Human
ULBP2,TARM1,R,Human
ULBP1,TARM1,R,Human
RSPO4,THSD7B,R,Human
RSPO1,THSD7B,R,Human
RSPO2,THSD7B,R,Human
RSPO3,THSD7B,R,Human
PODXL,TLR10,R,Human
EREG,TLR10,R,Human
DEFB4A,TLR10,R,Human
ARPC5,TLR10,R,Human
F8,TLR10,R,Human
F13A1,TLR10,R,Human
F9,TLR10,R,Human
F10,TLR10,R,Human
F12,TLR10,R,Human
SPINK1,TLR10,R,Human
SERPINA1,TLR10,R,Human
AVP,TLR10,R,Human
PENK,TLR10,R,Human
PDYN,TLR10,R,Human
CGA,TLR10,R,Human
APOA1,TLR10,R,Human
APOA2,TLR10,R,Human
APOC1,TLR10,R,Human
APOC2,TLR10,R,Human
APOC3,TLR10,R,Human
C1QB,TLR10,R,Human
ALB,TLR10,R,Human
GC,TLR10,R,Human
TF,TLR10,R,Human
LTF,TLR10,R,Human
HPX,TLR10,R,Human
ANG,TLR10,R,Human
MMP1,TLR10,R,Human
C4BPA,TLR10,R,Human
ANXA1,TLR10,R,Human
S100A8,TLR10,R,Human
SERPINE1,TLR10,R,Human
EDN1,TLR10,R,Human
S100A9,TLR10,R,Human
APOA4,TLR10,R,Human
SERPINE2,TLR10,R,Human
DCN,TLR10,R,Human
VIM,TLR10,R,Human
GSTP1,TLR10,R,Human
LGALS1,TLR10,R,Human
SAA1,TLR10,R,Human
RNASE2,TLR10,R,Human
RBP3,TLR10,R,Human
SCGB1A1,TLR10,R,Human
PTHLH,TLR10,R,Human
OSM,TLR10,R,Human
EDN3,TLR10,R,Human
AREG,TLR10,R,Human
ST6GAL1,TLR10,R,Human
TIMP2,TLR10,R,Human
IL1RN,TLR10,R,Human
TCN2,TLR10,R,Human
PMCH,TLR10,R,Human
EDN2,TLR10,R,Human
IBSP,TLR10,R,Human
CD34,TLR10,R,Human
LRPAP1,TLR10,R,Human
HSPA4,TLR10,R,Human
LEP,TLR10,R,Human
MMP13,TLR10,R,Human
GPC3,TLR10,R,Human
LUM,TLR10,R,Human
MFAP2,TLR10,R,Human
APOC4,TLR10,R,Human
LCN2,TLR10,R,Human
S100A12,TLR10,R,Human
FBLN2,TLR10,R,Human
LGALS3BP,TLR10,R,Human
FGL1,TLR10,R,Human
DMP1,TLR10,R,Human
ITGB3BP,TLR10,R,Human
MFAP5,TLR10,R,Human
FCN2,TLR10,R,Human
CTF1,TLR10,R,Human
MICB,TLR10,R,Human
RAET1L,TLR10,R,Human
RAET1G,TLR10,R,Human
IGFL1,TLR10,R,Human
IGFL2,TLR10,R,Human
IGFL3,TLR10,R,Human
SFTPA1,TLR10,R,Human
PCSK9,TLR10,R,Human
MUC7,TLR10,R,Human
RAET1E,TLR10,R,Human
IL1F10,TLR10,R,Human
HAS2,TLR10,R,Human
PRG4,TLR10,R,Human
ULBP3,TLR10,R,Human
ULBP2,TLR10,R,Human
ULBP1,TLR10,R,Human
CXCL16,TLR10,R,Human
HEBP1,TLR10,R,Human
PODXL2,TLR10,R,Human
IL36B,TLR10,R,Human
IL36G,TLR10,R,Human
DSPP,TLR10,R,Human
IL36A,TLR10,R,Human
ANGPTL3,TLR10,R,Human
RSPO1,VSIG10L2,R,Human
RSPO3,VSIG10L2,R,Human
ABHD18,GPER1,LR,Human
ACRBP,INSRR,LR,Human
ACRBP,LRP1B,LR,Human
ADA2,CHRM2,LR,Human
ADA2,GPER1,LR,Human
ADA2,GRM2,LR,Human
ADA2,P2RY1,LR,Human
ADA2,P2RY2,LR,Human
ADA2,P2RY4,LR,Human
ADA2,P2RY8,LR,Human
ADA2,S1PR2,LR,Human
ADAM23,ADGRL3,LR,Human
ADAM23,DSCAML1,LR,Human
ADAM23,INSRR,LR,Human
ADAM23,LRP1B,LR,Human
ADAM23,NFASC,LR,Human
ADAM23,PTPRD,LR,Human
ADAM23,SDK2,LR,Human
ADAMTS13,INSRR,LR,Human
ADAMTS13,LRP1B,LR,Human
ADAMTS7,INSRR,LR,Human
ADAMTS7,LRP1B,LR,Human
ADAMTSL4,INSRR,LR,Human
ADAMTSL4,LRP1B,LR,Human
ADAMTSL5,ADGRL3,LR,Human
ADAMTSL5,INSRR,LR,Human
ADAMTSL5,LRP1B,LR,Human
ADAMTSL5,NFASC,LR,Human
ADAMTSL5,PTPRD,LR,Human
ADAMTSL5,SDK2,LR,Human
ADGRB1,ADGRL3,LR,Human
ADGRB1,DSCAML1,LR,Human
ADGRB1,INSRR,LR,Human
ADGRB1,LRP1B,LR,Human
ADGRB1,NFASC,LR,Human
ADGRB1,PTPRD,LR,Human
ADGRB1,SDK1,LR,Human
ADGRB1,SDK2,LR,Human
ADM5,GPER1,LR,Human
ADM5,GRM2,LR,Human
ADM5,P2RY1,LR,Human
ADM5,P2RY4,LR,Human
ADM5,P2RY8,LR,Human
ADM5,S1PR2,LR,Human
ADPGK,CHRM2,LR,Human
ADPGK,GPER1,LR,Human
ADPGK,GRM2,LR,Human
ADPGK,P2RY1,LR,Human
ADPGK,P2RY4,LR,Human
ADPGK,P2RY8,LR,Human
ADPGK,S1PR2,LR,Human
AFM,INSRR,LR,Human
AFM,LRP1B,LR,Human
AFP,INSRR,LR,Human
AFP,LRP1B,LR,Human
AGGF1,ADGRL3,LR,Human
AGGF1,INSRR,LR,Human
AGGF1,LRP1B,LR,Human
