external_gene_name,mouse_ensembl_gene_id,human_ensembl_gene_id,hgnc_symbol
Tlcd5,ENSMUSG00000048503,ENSG00000181264,TLCD5
Rinl,ENSMUSG00000051735,ENSG00000187994,RINL
Rgs9bp,ENSMUSG00000056043,ENSG00000186326,RGS9BP
Lrrc55,ENSMUSG00000075224,ENSG00000183908,LRRC55
Insyn2a,ENSMUSG00000073805,ENSG00000188916,INSYN2A
Shisa6,ENSMUSG00000053930,ENSG00000188803,SHISA6
Slc16a12,ENSMUSG00000009378,ENSG00000152779,SLC16A12
Mfsd6,ENSMUSG00000041439,ENSG00000151690,MFSD6
Ppp1r3f,ENSMUSG00000039556,ENSG00000049769,PPP1R3F
Arhgef18,ENSMUSG00000004568,ENSG00000104880,ARHGEF18
Ubr3,ENSMUSG00000044308,ENSG00000144357,UBR3
Tmppe,ENSMUSG00000079260,ENSG00000188167,TMPPE
Ttll7,ENSMUSG00000036745,ENSG00000137941,TTLL7
Ankrd13d,ENSMUSG00000005986,ENSG00000172932,ANKRD13D
Cdhr3,ENSMUSG00000035860,ENSG00000128536,CDHR3
Tpgs1,ENSMUSG00000020308,ENSG00000141933,TPGS1
Septin14,ENSMUSG00000034219,ENSG00000154997,SEPTIN14
Cfap65,ENSMUSG00000047021,ENSG00000181378,CFAP65
Fam205a1,ENSMUSG00000078721,ENSG00000205108,FAM205A
Gm12394,ENSMUSG00000078722,ENSG00000205108,FAM205A
Fam205a4,ENSMUSG00000078746,ENSG00000205108,FAM205A
Fam205a3,ENSMUSG00000093996,ENSG00000205108,FAM205A
Fam205a2,ENSMUSG00000094066,ENSG00000205108,FAM205A
1700014D04Rik,ENSMUSG00000051054,ENSG00000177992,SPATA31E1
Pik3ap1,ENSMUSG00000025017,ENSG00000155629,PIK3AP1
Tmem26,ENSMUSG00000060044,ENSG00000196932,TMEM26
Arhgap27,ENSMUSG00000034255,ENSG00000159314,ARHGAP27
Frmd7,ENSMUSG00000036131,ENSG00000165694,FRMD7
Dennd5b,ENSMUSG00000030313,ENSG00000170456,DENND5B
Lhfpl2,ENSMUSG00000045312,ENSG00000145685,LHFPL2
Sh2d5,ENSMUSG00000045349,ENSG00000189410,SH2D5
Phlpp2,ENSMUSG00000031732,ENSG00000040199,PHLPP2
Tmem179,ENSMUSG00000054013,ENSG00000258986,TMEM179
D430041D05Rik,ENSMUSG00000068373,ENSG00000110427,KIAA1549L
Hjv,ENSMUSG00000038403,ENSG00000168509,HJV
Paqr9,ENSMUSG00000064225,ENSG00000188582,PAQR9
Ptchd4,ENSMUSG00000042256,ENSG00000244694,PTCHD4
Bbs12,ENSMUSG00000051444,ENSG00000181004,BBS12
Anks3,ENSMUSG00000022515,ENSG00000168096,ANKS3
Kctd8,ENSMUSG00000037653,ENSG00000183783,KCTD8
Plekhm3,ENSMUSG00000051344,ENSG00000178385,PLEKHM3
Kcp,ENSMUSG00000059022,ENSG00000135253,KCP
Tmprss11f,ENSMUSG00000048764,ENSG00000198092,TMPRSS11F
Mboat2,ENSMUSG00000020646,ENSG00000143797,MBOAT2
Tmtc3,ENSMUSG00000036676,ENSG00000139324,TMTC3
Raph1,ENSMUSG00000026014,ENSG00000173166,RAPH1
Unc13d,ENSMUSG00000057948,ENSG00000092929,UNC13D
Cys1,ENSMUSG00000062563,ENSG00000205795,CYS1
Smim5,ENSMUSG00000048442,ENSG00000204323,SMIM5
Tmub2,ENSMUSG00000034757,ENSG00000168591,TMUB2
Ano5,ENSMUSG00000055489,ENSG00000171714,ANO5
Uts2b,ENSMUSG00000056423,ENSG00000188958,UTS2B
Mtss2,ENSMUSG00000033763,ENSG00000132613,MTSS2
Brinp3,ENSMUSG00000035131,ENSG00000162670,BRINP3
Adamts13,ENSMUSG00000014852,ENSG00000160323,ADAMTS13
Ccdc80,ENSMUSG00000022665,ENSG00000091986,CCDC80
Kndc1,ENSMUSG00000066129,ENSG00000171798,KNDC1
Mark2,ENSMUSG00000024969,ENSG00000072518,MARK2
Ddx46,ENSMUSG00000021500,ENSG00000145833,DDX46
Rufy3,ENSMUSG00000029291,ENSG00000018189,RUFY3
Sv2a,ENSMUSG00000038486,ENSG00000159164,SV2A
Rhou,ENSMUSG00000039960,ENSG00000116574,RHOU
Tril,ENSMUSG00000043496,ENSG00000255690,TRIL
Chst9,ENSMUSG00000047161,ENSG00000154080,CHST9
Lrrc8d,ENSMUSG00000046079,ENSG00000171492,LRRC8D
Abhd13,ENSMUSG00000040396,ENSG00000139826,ABHD13
Tedc2,ENSMUSG00000024118,ENSG00000162062,TEDC2
Cyfip1,ENSMUSG00000030447,ENSG00000273749,CYFIP1
Dok3,ENSMUSG00000035711,ENSG00000146094,DOK3
Gdpd3,ENSMUSG00000030703,ENSG00000102886,GDPD3
Lpcat2,ENSMUSG00000033192,ENSG00000087253,LPCAT2
Maea,ENSMUSG00000079562,ENSG00000090316,MAEA
Rab11fip2,ENSMUSG00000040022,ENSG00000107560,RAB11FIP2
Vash1,ENSMUSG00000021256,ENSG00000071246,VASH1
Syt13,ENSMUSG00000027220,ENSG00000019505,SYT13
Lingo2,ENSMUSG00000045083,ENSG00000174482,LINGO2
Slc26a9,ENSMUSG00000042268,ENSG00000174502,SLC26A9
Arc,ENSMUSG00000022602,ENSG00000198576,ARC
Rasgrp2,ENSMUSG00000032946,ENSG00000068831,RASGRP2
Otop1,ENSMUSG00000051596,ENSG00000163982,OTOP1
Nipa1,ENSMUSG00000047037,ENSG00000170113,NIPA1
Tas2r131,ENSMUSG00000057699,ENSG00000186136,TAS2R42
Otop3,ENSMUSG00000018862,ENSG00000182938,OTOP3
Otop2,ENSMUSG00000050201,ENSG00000183034,OTOP2
Dym,ENSMUSG00000035765,ENSG00000141627,DYM
Slc29a4,ENSMUSG00000050822,ENSG00000164638,SLC29A4
Strc,ENSMUSG00000033498,ENSG00000242866,STRC
Otoa,ENSMUSG00000034990,ENSG00000155719,OTOA
Tas1r3,ENSMUSG00000029072,ENSG00000169962,TAS1R3
Tas1r1,ENSMUSG00000028950,ENSG00000173662,TAS1R1
Catsper4,ENSMUSG00000048003,ENSG00000188782,CATSPER4
Slc16a14,ENSMUSG00000026220,ENSG00000163053,SLC16A14
Slc16a13,ENSMUSG00000044367,ENSG00000174327,SLC16A13
Slc16a9,ENSMUSG00000037762,ENSG00000165449,SLC16A9
Prss48,ENSMUSG00000049013,ENSG00000189099,PRSS48
Tmprss7,ENSMUSG00000033177,ENSG00000176040,TMPRSS7
Prss41,ENSMUSG00000024114,ENSG00000215148,PRSS41
Ovch2,ENSMUSG00000048236,ENSG00000183378,OVCH2
Plppr4,ENSMUSG00000044667,ENSG00000117600,PLPPR4
Slc36a1,ENSMUSG00000020261,ENSG00000123643,SLC36A1
Gprin1,ENSMUSG00000069227,ENSG00000169258,GPRIN1
Trpm8,ENSMUSG00000036251,ENSG00000144481,TRPM8
Mamdc2,ENSMUSG00000033207,ENSG00000165072,MAMDC2
Setx,ENSMUSG00000043535,ENSG00000107290,SETX
Dpy19l4,ENSMUSG00000045205,ENSG00000156162,DPY19L4
Smim15,ENSMUSG00000071180,ENSG00000188725,SMIM15
Negr1,ENSMUSG00000040037,ENSG00000172260,NEGR1
Lysmd3,ENSMUSG00000035840,ENSG00000176018,LYSMD3
Armc9,ENSMUSG00000062590,ENSG00000135931,ARMC9
Gpr155,ENSMUSG00000041762,ENSG00000163328,GPR155
Vps35l,ENSMUSG00000030982,ENSG00000103544,VPS35L
Slc46a3,ENSMUSG00000029650,ENSG00000139508,SLC46A3
Cacna2d4,ENSMUSG00000041460,ENSG00000151062,CACNA2D4
Or2w3b,ENSMUSG00000060030,ENSG00000238243,OR2W3
Or2w3,ENSMUSG00000063549,ENSG00000238243,OR2W3
Tmc7,ENSMUSG00000042246,ENSG00000170537,TMC7
Tmc4,ENSMUSG00000019734,ENSG00000167608,TMC4
Csmd3,ENSMUSG00000022311,ENSG00000164796,CSMD3
Csmd2,ENSMUSG00000028804,ENSG00000121904,CSMD2
Tmprss9,ENSMUSG00000059406,ENSG00000178297,TMPRSS9
Kcnk18,ENSMUSG00000040901,ENSG00000186795,KCNK18
Grina,ENSMUSG00000022564,ENSG00000178719,GRINA
Pkd1l2,ENSMUSG00000034416,ENSG00000166473,PKD1L2
Pkd1l3,ENSMUSG00000048827,ENSG00000277481,PKD1L3
Eras,ENSMUSG00000031160,ENSG00000187682,ERAS
Nphp3,ENSMUSG00000032558,ENSG00000113971,NPHP3
Lrp10,ENSMUSG00000022175,ENSG00000197324,LRP10
Adm2,ENSMUSG00000054136,ENSG00000128165,ADM2
Lims2,ENSMUSG00000024395,ENSG00000072163,LIMS2
Glt6d1,ENSMUSG00000036401,ENSG00000204007,GLT6D1
Trim46,ENSMUSG00000042766,ENSG00000163462,TRIM46
Trpm1,ENSMUSG00000030523,ENSG00000134160,TRPM1
Gdf7,ENSMUSG00000037660,ENSG00000143869,GDF7
1600012H06Rik,ENSMUSG00000050088,ENSG00000185127,C6orf120
Kif21a,ENSMUSG00000022629,ENSG00000139116,KIF21A
Dcxr,ENSMUSG00000039450,ENSG00000169738,DCXR
Lyzl1,ENSMUSG00000024233,ENSG00000151033,LYZL2
Mdga2,ENSMUSG00000034912,ENSG00000139915,MDGA2
Tafa5,ENSMUSG00000054863,ENSG00000219438,TAFA5
Tafa3,ENSMUSG00000055865,ENSG00000184599,TAFA3
Tafa1,ENSMUSG00000059187,ENSG00000183662,TAFA1
Vmn1r45,ENSMUSG00000044248,ENSG00000197617,VN1R5
Vmn1r54,ENSMUSG00000047203,ENSG00000197617,VN1R5
Vmn1r26,ENSMUSG00000048697,ENSG00000197617,VN1R5
Vmn1r48,ENSMUSG00000057592,ENSG00000197617,VN1R5
Vmn1r53,ENSMUSG00000057697,ENSG00000197617,VN1R5
Vmn1r12,ENSMUSG00000057981,ENSG00000197617,VN1R5
Vmn1r33,ENSMUSG00000059375,ENSG00000197617,VN1R5
Vmn1r35,ENSMUSG00000060699,ENSG00000197617,VN1R5
Vmn1r47,ENSMUSG00000060724,ENSG00000197617,VN1R5
Vmn1r52,ENSMUSG00000060816,ENSG00000197617,VN1R5
Vmn1r8,ENSMUSG00000061208,ENSG00000197617,VN1R5
Vmn1r46,ENSMUSG00000061653,ENSG00000197617,VN1R5
V1ra8,ENSMUSG00000062546,ENSG00000197617,VN1R5
Vmn1r51,ENSMUSG00000062818,ENSG00000197617,VN1R5
Vmn1r32,ENSMUSG00000062905,ENSG00000197617,VN1R5
Vmn1r13,ENSMUSG00000064259,ENSG00000197617,VN1R5
Vmn1r239-ps,ENSMUSG00000067262,ENSG00000197617,VN1R5
Vmn1r43,ENSMUSG00000068231,ENSG00000197617,VN1R5
Vmn1r42,ENSMUSG00000068232,ENSG00000197617,VN1R5
Vmn1r44,ENSMUSG00000068234,ENSG00000197617,VN1R5
Vmn1r27,ENSMUSG00000071428,ENSG00000197617,VN1R5
Vmn1r4,ENSMUSG00000071893,ENSG00000197617,VN1R5
Vmn1r5,ENSMUSG00000090346,ENSG00000197617,VN1R5
Vmn1r34,ENSMUSG00000091012,ENSG00000197617,VN1R5
Vmn1r1,ENSMUSG00000091013,ENSG00000197617,VN1R5
Vmn1r18,ENSMUSG00000091382,ENSG00000197617,VN1R5
Vmn1r9,ENSMUSG00000091541,ENSG00000197617,VN1R5
Vmn1r29,ENSMUSG00000091734,ENSG00000197617,VN1R5
Vmn1r23,ENSMUSG00000093376,ENSG00000197617,VN1R5
Vmn1r7,ENSMUSG00000093696,ENSG00000197617,VN1R5
Vmn1r39,ENSMUSG00000093755,ENSG00000197617,VN1R5
Vmn1r50,ENSMUSG00000094553,ENSG00000197617,VN1R5
Vmn1r41,ENSMUSG00000094586,ENSG00000197617,VN1R5
Vmn1r30,ENSMUSG00000095670,ENSG00000197617,VN1R5
Vmn1r49,ENSMUSG00000095932,ENSG00000197617,VN1R5
Vmn1r40,ENSMUSG00000096051,ENSG00000197617,VN1R5
Vmn1r14,ENSMUSG00000114982,ENSG00000197617,VN1R5
Vmn1r22,ENSMUSG00000115091,ENSG00000197617,VN1R5
Vmn1r38,ENSMUSG00000115170,ENSG00000197617,VN1R5
Vmn1r10,ENSMUSG00000115181,ENSG00000197617,VN1R5
Vmn1r15,ENSMUSG00000115199,ENSG00000197617,VN1R5
Vmn1r11,ENSMUSG00000115236,ENSG00000197617,VN1R5
Vmn1r20,ENSMUSG00000115253,ENSG00000197617,VN1R5
Vmn1r21,ENSMUSG00000115343,ENSG00000197617,VN1R5
Vmn1r31,ENSMUSG00000115404,ENSG00000197617,VN1R5
Vmn1r37,ENSMUSG00000115467,ENSG00000197617,VN1R5
Vmn1r36,ENSMUSG00000115482,ENSG00000197617,VN1R5
Vmn1r24,ENSMUSG00000115507,ENSG00000197617,VN1R5
Vmn1r17,ENSMUSG00000115644,ENSG00000197617,VN1R5
Vmn1r25,ENSMUSG00000115668,ENSG00000197617,VN1R5
Vmn1r6,ENSMUSG00000115701,ENSG00000197617,VN1R5
Vmn1r28,ENSMUSG00000115705,ENSG00000197617,VN1R5
Vmn1r16,ENSMUSG00000115792,ENSG00000197617,VN1R5
Vmn1r19,ENSMUSG00000115799,ENSG00000197617,VN1R5
Vmn1r233,ENSMUSG00000045575,ENSG00000228567,VN1R4
Vmn1r235,ENSMUSG00000050102,ENSG00000228567,VN1R4
Vmn1r236,ENSMUSG00000054142,ENSG00000228567,VN1R4
Vmn1r234,ENSMUSG00000057203,ENSG00000228567,VN1R4
Vmn1r237,ENSMUSG00000058030,ENSG00000228567,VN1R4
Ankar,ENSMUSG00000039342,ENSG00000151687,ANKAR
Vmo1,ENSMUSG00000020830,ENSG00000182853,VMO1
C1ql2,ENSMUSG00000036907,ENSG00000144119,C1QL2
Podn,ENSMUSG00000028600,ENSG00000174348,PODN
Tmc3,ENSMUSG00000038540,ENSG00000188869,TMC3
Sdk1,ENSMUSG00000039683,ENSG00000146555,SDK1
Muc19,ENSMUSG00000118670,ENSG00000205592,MUC19
Apbb1ip,ENSMUSG00000026786,ENSG00000077420,APBB1IP
Tmem144,ENSMUSG00000027956,ENSG00000164124,TMEM144
Ppp1r32,ENSMUSG00000035179,ENSG00000162148,PPP1R32
Gpr142,ENSMUSG00000034677,ENSG00000257008,GPR142
Gpr141,ENSMUSG00000053101,ENSG00000187037,GPR141
Snx20,ENSMUSG00000031662,ENSG00000167208,SNX20
Ceacam19,ENSMUSG00000049848,ENSG00000186567,CEACAM19
Adck2,ENSMUSG00000046947,ENSG00000133597,ADCK2
Spred2,ENSMUSG00000045671,ENSG00000198369,SPRED2
Spred1,ENSMUSG00000027351,ENSG00000166068,SPRED1
Btla,ENSMUSG00000052013,ENSG00000186265,BTLA
Ccdc91,ENSMUSG00000030301,ENSG00000123106,CCDC91
Necab2,ENSMUSG00000031837,ENSG00000103154,NECAB2
Anks1b,ENSMUSG00000058589,ENSG00000185046,ANKS1B
Sh3rf1,ENSMUSG00000031642,ENSG00000154447,SH3RF1
Tamalin,ENSMUSG00000000531,ENSG00000161835,TAMALIN
Fgd2,ENSMUSG00000024013,ENSG00000146192,FGD2
Frmd5,ENSMUSG00000027238,ENSG00000171877,FRMD5
Arpin,ENSMUSG00000039043,ENSG00000242498,ARPIN
Prrt2,ENSMUSG00000045114,ENSG00000167371,PRRT2
Milr1,ENSMUSG00000040528,ENSG00000271605,MILR1
Fcrl1,ENSMUSG00000059994,ENSG00000271605,MILR1
Rab44,ENSMUSG00000064147,ENSG00000255587,RAB44
Tmco2,ENSMUSG00000078577,ENSG00000188800,TMCO2
Slc35e3,ENSMUSG00000060181,ENSG00000175782,SLC35E3
Pxk,ENSMUSG00000033885,ENSG00000168297,PXK
Defb22,ENSMUSG00000027468,ENSG00000186458,DEFB132
Defb15,ENSMUSG00000048500,ENSG00000186458,DEFB132
Defb34,ENSMUSG00000052554,ENSG00000186458,DEFB132
Defb20,ENSMUSG00000049560,ENSG00000185982,DEFB128
Vtcn1,ENSMUSG00000051076,ENSG00000134258,VTCN1
Ube2q1,ENSMUSG00000042572,ENSG00000160714,UBE2Q1
Abi3bp,ENSMUSG00000035258,ENSG00000154175,ABI3BP
Cplx4,ENSMUSG00000024519,ENSG00000166569,CPLX4
Catip,ENSMUSG00000073650,ENSG00000158428,CATIP
Lhfpl4,ENSMUSG00000042873,ENSG00000156959,LHFPL4
Camk2n1,ENSMUSG00000046447,ENSG00000162545,CAMK2N1
Megf8,ENSMUSG00000045039,ENSG00000105429,MEGF8
Tmem179b,ENSMUSG00000118346,ENSG00000185475,TMEM179B
Nek8,ENSMUSG00000017405,ENSG00000160602,NEK8
Lyg2,ENSMUSG00000061584,ENSG00000185674,LYG2
Amigo2,ENSMUSG00000048218,ENSG00000139211,AMIGO2
Dsg4,ENSMUSG00000001804,ENSG00000175065,DSG4
Mrgprg,ENSMUSG00000050276,ENSG00000182170,MRGPRG
Mrgpre,ENSMUSG00000048965,ENSG00000184350,MRGPRE
Gpr149,ENSMUSG00000043441,ENSG00000174948,GPR149
Phldb2,ENSMUSG00000033149,ENSG00000144824,PHLDB2
Adgrg6,ENSMUSG00000039116,ENSG00000112414,ADGRG6
Adgra1,ENSMUSG00000025475,ENSG00000197177,ADGRA1
Ildr1,ENSMUSG00000022900,ENSG00000145103,ILDR1
Tedc1,ENSMUSG00000037466,ENSG00000185347,TEDC1
Pip4p1,ENSMUSG00000035953,ENSG00000165782,PIP4P1
Clec14a,ENSMUSG00000045930,ENSG00000176435,CLEC14A
Smim29,ENSMUSG00000062753,ENSG00000186577,SMIM29
Alpk2,ENSMUSG00000032845,ENSG00000198796,ALPK2
Luzp2,ENSMUSG00000063297,ENSG00000187398,LUZP2
Tmem150a,ENSMUSG00000055912,ENSG00000168890,TMEM150A
Adamtsl2,ENSMUSG00000036040,ENSG00000197859,ADAMTSL2
Ttc7b,ENSMUSG00000033530,ENSG00000165914,TTC7B
Adck1,ENSMUSG00000021044,ENSG00000063761,ADCK1
Armh4,ENSMUSG00000036242,ENSG00000139971,ARMH4
Serpina11,ENSMUSG00000063232,ENSG00000186910,SERPINA11
Yrdc,ENSMUSG00000028889,ENSG00000196449,YRDC
Rsph3b,ENSMUSG00000023806,ENSG00000130363,RSPH3
Rsph3a,ENSMUSG00000073471,ENSG00000130363,RSPH3
Sapcd2,ENSMUSG00000026955,ENSG00000186193,SAPCD2
Slc9b2,ENSMUSG00000037994,ENSG00000164038,SLC9B2
Lrrtm1,ENSMUSG00000060780,ENSG00000162951,LRRTM1
Tspan33,ENSMUSG00000001763,ENSG00000158457,TSPAN33
Mia2,ENSMUSG00000021000,ENSG00000271321,CTAGE6
Slco6c1,ENSMUSG00000026331,ENSG00000205359,SLCO6A1
Slco6d1,ENSMUSG00000026336,ENSG00000205359,SLCO6A1
Evc2,ENSMUSG00000050248,ENSG00000173040,EVC2
Magi2,ENSMUSG00000040003,ENSG00000187391,MAGI2
Rtn4rl1,ENSMUSG00000045287,ENSG00000185924,RTN4RL1
Rtn4rl2,ENSMUSG00000050896,ENSG00000186907,RTN4RL2
Cdh24,ENSMUSG00000059674,ENSG00000139880,CDH24
Lhfpl3,ENSMUSG00000106379,ENSG00000187416,LHFPL3
Noxa1,ENSMUSG00000036805,ENSG00000188747,NOXA1
Rims1,ENSMUSG00000041670,ENSG00000079841,RIMS1
Pdzd3,ENSMUSG00000032105,ENSG00000172367,PDZD3
Tac4,ENSMUSG00000020872,ENSG00000176358,TAC4
Slc51a,ENSMUSG00000035699,ENSG00000163959,SLC51A
Slc51b,ENSMUSG00000053862,ENSG00000186198,SLC51B
Cadps2,ENSMUSG00000017978,ENSG00000081803,CADPS2
Hapln4,ENSMUSG00000007594,ENSG00000187664,HAPLN4
Itih5,ENSMUSG00000025780,ENSG00000123243,ITIH5
Adipor2,ENSMUSG00000030168,ENSG00000006831,ADIPOR2
Vash2,ENSMUSG00000037568,ENSG00000143494,VASH2
Cabp7,ENSMUSG00000009075,ENSG00000100314,CABP7
Gpr180,ENSMUSG00000022131,ENSG00000152749,GPR180
Cd163,ENSMUSG00000008845,ENSG00000177575,CD163
Serinc5,ENSMUSG00000021703,ENSG00000164300,SERINC5
Kif27,ENSMUSG00000060176,ENSG00000165115,KIF27
Lrrtm4,ENSMUSG00000052581,ENSG00000176204,LRRTM4
Lrrtm3,ENSMUSG00000042846,ENSG00000198739,LRRTM3
Laptm4b,ENSMUSG00000022257,ENSG00000104341,LAPTM4B
Vps36,ENSMUSG00000031479,ENSG00000136100,VPS36
Lca5,ENSMUSG00000032258,ENSG00000135338,LCA5
Retreg3,ENSMUSG00000017802,ENSG00000141699,RETREG3
Vsig10l,ENSMUSG00000070604,ENSG00000186806,VSIG10L
Fjx1,ENSMUSG00000075012,ENSG00000179431,FJX1
Comtd1,ENSMUSG00000021773,ENSG00000165644,COMTD1
Slc22a16,ENSMUSG00000019834,ENSG00000004809,SLC22A16
Arhgef25,ENSMUSG00000019467,ENSG00000240771,ARHGEF25
Tmem200a,ENSMUSG00000049420,ENSG00000164484,TMEM200A
Lrp11,ENSMUSG00000019796,ENSG00000120256,LRP11
Nlrp10,ENSMUSG00000049709,ENSG00000182261,NLRP10
Tpra1,ENSMUSG00000002871,ENSG00000163870,TPRA1
Kcnmb4,ENSMUSG00000054934,ENSG00000135643,KCNMB4
Ankrd46,ENSMUSG00000048307,ENSG00000186106,ANKRD46
Slc26a11,ENSMUSG00000039908,ENSG00000181045,SLC26A11
Unc93a2,ENSMUSG00000056133,ENSG00000112494,UNC93A
Unc93a,ENSMUSG00000067049,ENSG00000112494,UNC93A
Serpina9,ENSMUSG00000058260,ENSG00000170054,SERPINA9
Atcay,ENSMUSG00000034958,ENSG00000167654,ATCAY
Sbf2,ENSMUSG00000038371,ENSG00000133812,SBF2
Lhfpl1,ENSMUSG00000041700,ENSG00000182508,LHFPL1
Pkhd1l1,ENSMUSG00000038725,ENSG00000205038,PKHD1L1
Amigo1,ENSMUSG00000050947,ENSG00000181754,AMIGO1
Amigo3,ENSMUSG00000032593,ENSG00000176020,AMIGO3
Paqr7,ENSMUSG00000037348,ENSG00000182749,PAQR7
Fchsd1,ENSMUSG00000038524,ENSG00000197948,FCHSD1
Ifne,ENSMUSG00000045364,ENSG00000184995,IFNE
Ccdc25,ENSMUSG00000022035,ENSG00000147419,CCDC25
Oosp2,ENSMUSG00000055895,ENSG00000149507,OOSP2
Tmprss12,ENSMUSG00000045631,ENSG00000186452,TMPRSS12
Ttc30a1,ENSMUSG00000075271,ENSG00000197557,TTC30A
Ttc30a2,ENSMUSG00000075272,ENSG00000197557,TTC30A
Ttc30b,ENSMUSG00000075273,ENSG00000197557,TTC30A
Skap1,ENSMUSG00000057058,ENSG00000141293,SKAP1
Sting1,ENSMUSG00000024349,ENSG00000184584,STING1
Tmem17,ENSMUSG00000049904,ENSG00000186889,TMEM17
Ralgps2,ENSMUSG00000026594,ENSG00000116191,RALGPS2
Lsr,ENSMUSG00000001247,ENSG00000105699,LSR
Chsy1,ENSMUSG00000032640,ENSG00000131873,CHSY1
Micu3,ENSMUSG00000039478,ENSG00000155970,MICU3
Calhm3,ENSMUSG00000094219,ENSG00000183128,CALHM3
Vsig1,ENSMUSG00000031430,ENSG00000101842,VSIG1
Catsperd,ENSMUSG00000040828,ENSG00000174898,CATSPERD
Pla2g4d,ENSMUSG00000070719,ENSG00000159337,PLA2G4D
Dgkh,ENSMUSG00000034731,ENSG00000102780,DGKH
Gkn2,ENSMUSG00000030049,ENSG00000183607,GKN2
Catsper3,ENSMUSG00000021499,ENSG00000152705,CATSPER3
Prima1,ENSMUSG00000041669,ENSG00000175785,PRIMA1
Rnf130,ENSMUSG00000020376,ENSG00000113269,RNF130
Tmem219,ENSMUSG00000060538,ENSG00000149932,TMEM219
Fras1,ENSMUSG00000034687,ENSG00000138759,FRAS1
Col23a1,ENSMUSG00000063564,ENSG00000050767,COL23A1
Adgrg3,ENSMUSG00000060470,ENSG00000182885,ADGRG3
Xylt1,ENSMUSG00000030657,ENSG00000103489,XYLT1
Lypd6,ENSMUSG00000050447,ENSG00000187123,LYPD6
Nrros,ENSMUSG00000052384,ENSG00000174004,NRROS
Ptov1,ENSMUSG00000038502,ENSG00000104960,PTOV1
Tmem25,ENSMUSG00000002032,ENSG00000149582,TMEM25
Ldlrad3,ENSMUSG00000048058,ENSG00000179241,LDLRAD3
Thnsl2,ENSMUSG00000054474,ENSG00000144115,THNSL2
Ankrd13b,ENSMUSG00000037907,ENSG00000198720,ANKRD13B
Pdpn,ENSMUSG00000028583,ENSG00000162493,PDPN
Homer1,ENSMUSG00000007617,ENSG00000152413,HOMER1
Gpsm1,ENSMUSG00000026930,ENSG00000160360,GPSM1
C2cd5,ENSMUSG00000030279,ENSG00000111731,C2CD5
Slc13a5,ENSMUSG00000020805,ENSG00000141485,SLC13A5
Mib1,ENSMUSG00000024294,ENSG00000101752,MIB1
Treml1,ENSMUSG00000023993,ENSG00000161911,TREML1
Gphb5,ENSMUSG00000048982,ENSG00000179600,GPHB5
Klb,ENSMUSG00000029195,ENSG00000134962,KLB
C1ql4,ENSMUSG00000001076,ENSG00000186897,C1QL4
Ifnlr1,ENSMUSG00000062157,ENSG00000185436,IFNLR1
Tmprss6,ENSMUSG00000016942,ENSG00000187045,TMPRSS6
Calhm1,ENSMUSG00000079258,ENSG00000185933,CALHM1
Wfdc8,ENSMUSG00000070533,ENSG00000158901,WFDC8
Abca9,ENSMUSG00000041797,ENSG00000154258,ABCA9
Wfdc3,ENSMUSG00000076434,ENSG00000124116,WFDC3
Wfdc13,ENSMUSG00000067704,ENSG00000168634,WFDC13
Erc1,ENSMUSG00000030172,ENSG00000082805,ERC1
Creg2,ENSMUSG00000050967,ENSG00000175874,CREG2
Zdhhc17,ENSMUSG00000035798,ENSG00000186908,ZDHHC17
Sppl2c,ENSMUSG00000049506,ENSG00000185294,SPPL2C
Plxdc1,ENSMUSG00000017417,ENSG00000161381,PLXDC1
Cbln2,ENSMUSG00000024647,ENSG00000141668,CBLN2
Cilp2,ENSMUSG00000044006,ENSG00000160161,CILP2
Clec10a,ENSMUSG00000000318,ENSG00000132514,CLEC10A
Mgl2,ENSMUSG00000040950,ENSG00000132514,CLEC10A
Tmtc1,ENSMUSG00000030306,ENSG00000133687,TMTC1
Ephx4,ENSMUSG00000033805,ENSG00000172031,EPHX4
Rell1,ENSMUSG00000047881,ENSG00000181826,RELL1
Aebp1,ENSMUSG00000020473,ENSG00000106624,AEBP1
Egfl6,ENSMUSG00000000402,ENSG00000198759,EGFL6
Gramd2,ENSMUSG00000074259,ENSG00000175318,GRAMD2A
Gpihbp1,ENSMUSG00000022579,ENSG00000277494,GPIHBP1
Tmem139,ENSMUSG00000071506,ENSG00000178826,TMEM139
Ankmy2,ENSMUSG00000036188,ENSG00000106524,ANKMY2
Unc5cl,ENSMUSG00000043592,ENSG00000124602,UNC5CL
Cnga4,ENSMUSG00000030897,ENSG00000132259,CNGA4
Plekhh2,ENSMUSG00000040852,ENSG00000152527,PLEKHH2
Tiam2,ENSMUSG00000023800,ENSG00000146426,TIAM2
Fmnl3,ENSMUSG00000023008,ENSG00000161791,FMNL3
Nostrin,ENSMUSG00000034738,ENSG00000163072,NOSTRIN
Slc41a1,ENSMUSG00000013275,ENSG00000133065,SLC41A1
Slc22a19,ENSMUSG00000024757,ENSG00000149742,SLC22A9
Slc22a30,ENSMUSG00000052562,ENSG00000149742,SLC22A9
Slc22a26,ENSMUSG00000053303,ENSG00000149742,SLC22A9
Slc22a28,ENSMUSG00000063590,ENSG00000149742,SLC22A9
Slc22a27,ENSMUSG00000067656,ENSG00000149742,SLC22A9
Slc22a29,ENSMUSG00000075044,ENSG00000149742,SLC22A9
Sbspon,ENSMUSG00000032719,ENSG00000164764,SBSPON
